Bug ID,Version Index,Version Name,Days from Version to FV,LOC touched from Version to FV,Bugginess
LOG4J2-1408,24,2.6.1,0,9,No
LOG4J2-1408,23,2.6,5,38,Yes
LOG4J2-1408,22,2.5,175,620,No
LOG4J2-1408,21,2.4.1,235,859,No
LOG4J2-1408,20,2.4,257,1061,No
LOG4J2-1408,19,2.3,384,9516,No
LOG4J2-1408,18,2.2,461,9670,No
LOG4J2-1408,17,2.1,588,9797,No
LOG4J2-1408,16,2.0.2,655,10307,No
LOG4J2-1408,15,2.0.1,667,10445,No
LOG4J2-1408,14,2.0,691,10633,No
LOG4J2-1408,13,2.0-rc2,709,10709,No
LOG4J2-1408,12,2.0-rc1,837,11190,No
LOG4J2-1408,11,2.0-beta9,985,11516,No
LOG4J2-1408,10,2.0-beta8,1058,11838,No
LOG4J2-1408,9,2.0-beta7,1094,11934,No
LOG4J2-1408,8,2.0-beta6,1124,12024,No
LOG4J2-1408,7,2.0-beta5,1139,12099,No
LOG4J2-1408,6,2.0-beta4,1229,12231,No
LOG4J2-1408,5,2.0-beta3,1299,12362,No
LOG4J2-1408,4,2.0-beta2,1330,12423,No
LOG4J2-1408,3,2.0-beta1,1350,12492,No
LOG4J2-1408,2,2.0-alpha2,1379,12559,No
LOG4J2-1408,1,2.0-alpha1,1397,12581,No
LOG4J2-1406,24,2.6.1,0,0,No
LOG4J2-1406,23,2.6,7,134,Yes
LOG4J2-1406,22,2.5,177,1506,No
LOG4J2-1406,21,2.4.1,237,1729,No
LOG4J2-1406,20,2.4,259,1915,No
LOG4J2-1406,19,2.3,386,10366,No
LOG4J2-1406,18,2.2,463,10498,No
LOG4J2-1406,17,2.1,590,10615,No
LOG4J2-1406,16,2.0.2,657,10873,No
LOG4J2-1406,15,2.0.1,669,10953,No
LOG4J2-1406,14,2.0,693,11075,No
LOG4J2-1406,13,2.0-rc2,711,11151,No
LOG4J2-1406,12,2.0-rc1,839,11409,No
LOG4J2-1406,11,2.0-beta9,987,11735,No
LOG4J2-1406,10,2.0-beta8,1060,12057,No
LOG4J2-1406,9,2.0-beta7,1096,12153,No
LOG4J2-1406,8,2.0-beta6,1126,12243,No
LOG4J2-1406,7,2.0-beta5,1141,12318,No
LOG4J2-1406,6,2.0-beta4,1231,12450,No
