Bug ID,Version Index,Version Name,Days from Version to FV,LOC touched from Version to FV,Bugginess
SYNCOPE-677,10,1.0.8,811,866,No
SYNCOPE-677,9,1.1.0,824,866,No
SYNCOPE-677,8,1.0.7,834,866,No
SYNCOPE-677,7,1.0.6,861,875,No
SYNCOPE-677,6,1.0.5,896,926,No
SYNCOPE-677,5,1.0.4,940,954,No
SYNCOPE-677,4,1.0.2-incubating,1009,954,No
SYNCOPE-677,3,1.0.3-incubating,1011,954,No
SYNCOPE-677,2,1.0.1-incubating,1043,956,No
SYNCOPE-677,1,1.0.0-incubating,1066,956,No
SYNCOPE-798,30,2.0.0-M3,0,0,No
SYNCOPE-798,29,2.0.0-M2,42,324,Yes
SYNCOPE-798,28,1.2.7,108,723,No
SYNCOPE-798,27,2.0.0-M1,131,1253,No
SYNCOPE-798,26,1.2.6,179,1474,No
SYNCOPE-798,25,1.2.5,279,2559,No
SYNCOPE-798,24,1.2.4,363,2559,No
SYNCOPE-798,23,1.2.3,409,2559,No
SYNCOPE-798,22,1.2.2,458,2559,No
SYNCOPE-798,21,1.2.1,532,2559,No
SYNCOPE-798,20,1.2.0,577,2559,No
SYNCOPE-798,19,1.2.0-M1,602,2559,No
SYNCOPE-798,18,1.1.8,669,2559,No
SYNCOPE-798,17,1.1.7,752,2559,No
SYNCOPE-798,16,1.1.6,800,2559,No
SYNCOPE-798,15,1.1.5,886,2559,No
SYNCOPE-798,14,1.1.4,948,2559,No
SYNCOPE-798,13,1.1.3,1025,2559,No
SYNCOPE-798,12,1.1.2,1056,2559,No
SYNCOPE-798,11,1.1.1,1099,2559,No
SYNCOPE-798,10,1.0.8,1110,2559,No
SYNCOPE-798,9,1.1.0,1123,2559,No
SYNCOPE-798,8,1.0.7,1133,2559,No
SYNCOPE-798,7,1.0.6,1160,2559,No
SYNCOPE-798,6,1.0.5,1195,2559,No
SYNCOPE-798,5,1.0.4,1239,2559,No
SYNCOPE-798,4,1.0.2-incubating,1308,2559,No
SYNCOPE-798,3,1.0.3-incubating,1310,2559,No
SYNCOPE-798,2,1.0.1-incubating,1342,2559,No
SYNCOPE-798,1,1.0.0-incubating,1365,2559,No
SYNCOPE-678,25,1.2.5,0,0,No
SYNCOPE-678,24,1.2.4,69,15,Yes
SYNCOPE-678,23,1.2.3,115,87,No
SYNCOPE-678,22,1.2.2,164,87,No
SYNCOPE-678,21,1.2.1,238,87,No
SYNCOPE-678,20,1.2.0,283,87,No
SYNCOPE-678,19,1.2.0-M1,308,87,No
