Bug ID,Version Index,Version Name,Days from Version to Ticket Creation,LOC touched from Version to Ticket Creation,Bugginess
QPIDJMS-254,8,0.8.0,332,513,Yes
QPIDJMS-254,7,0.7.0,392,513,Yes
QPIDJMS-254,6,0.6.0,462,519,Yes
QPIDJMS-254,5,0.5.0,504,554,Yes
QPIDJMS-254,4,0.4.0,516,561,Yes
QPIDJMS-254,3,0.3.0,582,578,Yes
QPIDJMS-254,2,0.2.0,611,662,Yes
QPIDJMS-254,1,0.1.0,669,1013,Yes
QPIDJMS-251,13,0.20.0,0,0,No
QPIDJMS-251,12,0.11.1,102,87,Yes
QPIDJMS-251,11,0.11.0,127,146,No
QPIDJMS-251,10,0.10.0,197,155,No
QPIDJMS-251,9,0.9.0,277,197,No
QPIDJMS-251,8,0.8.0,329,212,No
QPIDJMS-251,7,0.7.0,389,212,No
QPIDJMS-251,6,0.6.0,459,239,No
QPIDJMS-251,5,0.5.0,501,597,No
QPIDJMS-251,4,0.4.0,513,881,No
QPIDJMS-251,3,0.3.0,579,881,No
QPIDJMS-251,2,0.2.0,608,930,No
QPIDJMS-251,1,0.1.0,666,957,No
QPIDJMS-249,13,0.20.0,0,0,No
QPIDJMS-249,12,0.11.1,100,203,Yes
QPIDJMS-249,11,0.11.0,125,413,No
QPIDJMS-249,10,0.10.0,195,415,No
QPIDJMS-249,9,0.9.0,275,576,No
QPIDJMS-249,8,0.8.0,327,845,No
QPIDJMS-249,7,0.7.0,387,845,No
QPIDJMS-249,6,0.6.0,457,2484,No
QPIDJMS-249,5,0.5.0,499,3190,No
QPIDJMS-249,4,0.4.0,511,3385,No
QPIDJMS-249,3,0.3.0,577,3423,No
QPIDJMS-249,2,0.2.0,606,3468,No
QPIDJMS-249,1,0.1.0,664,3493,No
QPIDJMS-245,13,0.20.0,0,0,No
QPIDJMS-245,12,0.11.1,95,804,Yes
QPIDJMS-245,11,0.11.0,120,804,No
QPIDJMS-245,10,0.10.0,190,804,No
QPIDJMS-245,9,0.9.0,270,860,No
QPIDJMS-245,8,0.8.0,322,880,No
QPIDJMS-245,7,0.7.0,382,880,No
QPIDJMS-245,6,0.6.0,452,880,No
QPIDJMS-245,5,0.5.0,494,882,No
QPIDJMS-245,4,0.4.0,506,882,No
QPIDJMS-245,3,0.3.0,572,1000,No
QPIDJMS-245,2,0.2.0,601,1155,No
QPIDJMS-245,1,0.1.0,659,1163,No
QPIDJMS-242,13,0.20.0,0,0,No
QPIDJMS-242,12,0.11.1,93,1655,Yes
QPIDJMS-242,11,0.11.0,118,2639,No
QPIDJMS-242,10,0.10.0,188,2748,No
QPIDJMS-242,9,0.9.0,268,3304,No
QPIDJMS-242,8,0.8.0,320,3846,No
QPIDJMS-242,7,0.7.0,380,3846,No
QPIDJMS-242,6,0.6.0,450,4345,No
QPIDJMS-242,5,0.5.0,492,6467,No
QPIDJMS-242,4,0.4.0,504,7331,No
QPIDJMS-242,3,0.3.0,570,7354,No
QPIDJMS-242,2,0.2.0,599,7512,No
QPIDJMS-242,1,0.1.0,657,7677,No
QPIDJMS-239,13,0.20.0,0,0,No
QPIDJMS-239,12,0.11.1,94,240,Yes
QPIDJMS-239,11,0.11.0,119,378,Yes
QPIDJMS-239,10,0.10.0,189,425,No
QPIDJMS-239,9,0.9.0,269,522,No
QPIDJMS-239,8,0.8.0,321,637,No
QPIDJMS-239,7,0.7.0,381,640,No
QPIDJMS-239,6,0.6.0,451,708,No
QPIDJMS-239,5,0.5.0,493,1204,No
QPIDJMS-239,4,0.4.0,505,1218,No
QPIDJMS-239,3,0.3.0,571,1290,No
QPIDJMS-239,2,0.2.0,600,1333,No
QPIDJMS-239,1,0.1.0,658,1411,No
QPIDJMS-154,9,0.9.0,0,0,No
QPIDJMS-154,8,0.8.0,25,62,Yes
QPIDJMS-154,7,0.7.0,85,62,No
QPIDJMS-154,6,0.6.0,155,239,No
QPIDJMS-154,5,0.5.0,197,760,No
QPIDJMS-154,4,0.4.0,209,1041,No
QPIDJMS-154,3,0.3.0,275,1041,No
QPIDJMS-154,2,0.2.0,304,1052,No
QPIDJMS-154,1,0.1.0,362,1052,No
QPIDJMS-146,8,0.8.0,0,0,No
QPIDJMS-146,7,0.7.0,16,24,Yes
QPIDJMS-146,6,0.6.0,86,26,No
QPIDJMS-146,5,0.5.0,128,26,No
QPIDJMS-146,4,0.4.0,140,26,No
QPIDJMS-146,3,0.3.0,206,26,No
QPIDJMS-146,2,0.2.0,235,42,No
QPIDJMS-146,1,0.1.0,293,42,No
QPIDJMS-147,8,0.8.0,0,0,No
QPIDJMS-147,7,0.7.0,32,82,Yes
QPIDJMS-147,6,0.6.0,102,151,No
QPIDJMS-147,5,0.5.0,144,282,No
QPIDJMS-147,4,0.4.0,156,328,No
QPIDJMS-147,3,0.3.0,222,328,No
QPIDJMS-147,2,0.2.0,251,359,No
QPIDJMS-147,1,0.1.0,309,359,No
QPIDJMS-269,14,0.21.0,0,0,No
QPIDJMS-269,13,0.20.0,43,400,Yes
QPIDJMS-269,12,0.11.1,151,561,No
QPIDJMS-269,11,0.11.0,176,1073,No
QPIDJMS-269,10,0.10.0,246,1120,No
QPIDJMS-269,9,0.9.0,326,1212,No
QPIDJMS-269,8,0.8.0,378,1373,No
QPIDJMS-269,7,0.7.0,438,1373,No
QPIDJMS-269,6,0.6.0,508,1733,No
QPIDJMS-269,5,0.5.0,550,2686,No
QPIDJMS-269,4,0.4.0,562,2896,No
QPIDJMS-269,3,0.3.0,628,2934,No
QPIDJMS-269,2,0.2.0,657,2979,No
QPIDJMS-269,1,0.1.0,715,3021,No
QPIDJMS-266,14,0.21.0,0,0,No
QPIDJMS-266,13,0.20.0,29,128,Yes
QPIDJMS-266,12,0.11.1,137,347,No
QPIDJMS-266,11,0.11.0,162,778,No
QPIDJMS-266,10,0.10.0,232,781,No
QPIDJMS-266,9,0.9.0,312,883,No
QPIDJMS-266,8,0.8.0,364,966,No
QPIDJMS-266,7,0.7.0,424,966,No
QPIDJMS-266,6,0.6.0,494,1030,No
QPIDJMS-266,5,0.5.0,536,1238,No
QPIDJMS-266,4,0.4.0,548,1357,No
QPIDJMS-266,3,0.3.0,614,1359,No
QPIDJMS-266,2,0.2.0,643,1394,No
QPIDJMS-266,1,0.1.0,701,1511,No
QPIDJMS-140,7,0.7.0,0,0,No
QPIDJMS-140,6,0.6.0,59,217,Yes
QPIDJMS-140,5,0.5.0,101,278,No
QPIDJMS-140,4,0.4.0,113,283,No
QPIDJMS-140,3,0.3.0,179,283,No
QPIDJMS-140,2,0.2.0,208,505,No
QPIDJMS-140,1,0.1.0,266,505,No
QPIDJMS-139,7,0.7.0,0,0,No
QPIDJMS-139,6,0.6.0,67,18,Yes
QPIDJMS-139,5,0.5.0,109,26,No
QPIDJMS-139,4,0.4.0,121,40,No
QPIDJMS-139,3,0.3.0,187,64,No
QPIDJMS-139,2,0.2.0,216,99,No
QPIDJMS-139,1,0.1.0,274,115,No
