Bug ID,Version Index,Version Name,Days from Version to Ticket Creation,LOC touched from Version to Ticket Creation,Bugginess
QPIDJMS-136,6,0.6.0,18,24,Yes
QPIDJMS-136,5,0.5.0,60,157,No
QPIDJMS-136,4,0.4.0,72,222,No
QPIDJMS-136,3,0.3.0,138,314,No
QPIDJMS-136,2,0.2.0,167,369,No
QPIDJMS-136,1,0.1.0,225,488,No
QPIDJMS-130,7,0.7.0,0,0,No
QPIDJMS-130,6,0.6.0,4,25,Yes
QPIDJMS-130,5,0.5.0,46,57,No
QPIDJMS-130,4,0.4.0,58,57,No
QPIDJMS-130,3,0.3.0,124,57,No
QPIDJMS-130,2,0.2.0,153,237,No
QPIDJMS-130,1,0.1.0,211,237,No
QPIDJMS-66,3,0.3.0,0,0,No
QPIDJMS-66,2,0.2.0,19,2,Yes
QPIDJMS-66,1,0.1.0,77,41,No
QPIDJMS-65,3,0.3.0,0,0,No
QPIDJMS-65,2,0.2.0,19,169,Yes
QPIDJMS-65,1,0.1.0,77,177,No
QPIDJMS-63,3,0.3.0,0,0,No
QPIDJMS-63,2,0.2.0,17,42,Yes
QPIDJMS-63,1,0.1.0,75,278,No
QPIDJMS-62,3,0.3.0,0,0,No
QPIDJMS-62,2,0.2.0,16,120,Yes
QPIDJMS-62,1,0.1.0,74,120,No
QPIDJMS-60,3,0.3.0,0,0,No
QPIDJMS-60,2,0.2.0,13,222,Yes
QPIDJMS-60,1,0.1.0,71,244,No
QPIDJMS-67,3,0.3.0,0,0,No
QPIDJMS-67,2,0.2.0,19,169,Yes
QPIDJMS-67,1,0.1.0,77,177,No
QPIDJMS-126,7,0.7.0,0,0,No
QPIDJMS-126,6,0.6.0,7,44,Yes
QPIDJMS-126,5,0.5.0,49,248,No
QPIDJMS-126,4,0.4.0,61,249,No
QPIDJMS-126,3,0.3.0,127,253,No
QPIDJMS-126,2,0.2.0,156,292,No
QPIDJMS-126,1,0.1.0,214,388,No
QPIDJMS-120,6,0.6.0,0,0,No
QPIDJMS-120,5,0.5.0,35,53,Yes
QPIDJMS-120,4,0.4.0,47,73,No
QPIDJMS-120,3,0.3.0,113,73,No
QPIDJMS-120,2,0.2.0,142,73,No
QPIDJMS-120,1,0.1.0,200,73,No
QPIDJMS-54,3,0.3.0,0,0,No
QPIDJMS-54,2,0.2.0,4,35,Yes
QPIDJMS-54,1,0.1.0,62,68,Yes
QPIDJMS-52,3,0.3.0,0,0,No
QPIDJMS-52,2,0.2.0,4,119,Yes
QPIDJMS-52,1,0.1.0,62,119,Yes
QPIDJMS-59,3,0.3.0,0,0,No
QPIDJMS-59,2,0.2.0,13,222,Yes
QPIDJMS-59,1,0.1.0,71,244,No
QPIDJMS-117,6,0.6.0,0,0,No
QPIDJMS-117,5,0.5.0,23,571,Yes
QPIDJMS-117,4,0.4.0,35,855,No
QPIDJMS-117,3,0.3.0,101,866,No
QPIDJMS-117,2,0.2.0,130,879,No
QPIDJMS-117,1,0.1.0,188,901,No
QPIDJMS-58,3,0.3.0,0,0,No
QPIDJMS-58,2,0.2.0,26,110,Yes
QPIDJMS-58,1,0.1.0,84,110,No
QPIDJMS-118,6,0.6.0,0,0,No
QPIDJMS-118,5,0.5.0,32,81,Yes
QPIDJMS-118,4,0.4.0,44,137,No
QPIDJMS-118,3,0.3.0,110,137,No
QPIDJMS-118,2,0.2.0,139,145,No
QPIDJMS-118,1,0.1.0,197,145,No
QPIDJMS-57,3,0.3.0,0,0,No
QPIDJMS-57,2,0.2.0,12,180,Yes
QPIDJMS-57,1,0.1.0,70,846,No
