Bug ID,Version Index,Version Name,Days from Version to FV,LOC touched from Version to FV,Bugginess
TINKERPOP-1795,2,3.0.1-incubating,763,3213,No
TINKERPOP-1795,1,3.0.0-incubating,811,3368,No
TINKERPOP-1789,13,3.3.1,0,0,No
TINKERPOP-1789,12,3.2.6,38,1007,Yes
TINKERPOP-1789,11,3.1.7,108,1491,No
TINKERPOP-1789,10,3.2.4,232,2022,No
TINKERPOP-1789,9,3.2.3,346,2702,No
TINKERPOP-1789,8,3.2.2,387,3301,No
TINKERPOP-1789,7,3.2.1,437,3739,No
TINKERPOP-1789,6,3.1.2-incubating,538,5348,No
TINKERPOP-1789,5,3.1.1-incubating,598,6161,No
TINKERPOP-1789,4,3.1.0-incubating,682,6974,No
TINKERPOP-1789,3,3.0.2-incubating,710,7060,No
TINKERPOP-1789,2,3.0.1-incubating,757,7149,No
TINKERPOP-1789,1,3.0.0-incubating,805,7476,No
TINKERPOP-1545,10,3.2.4,0,0,No
TINKERPOP-1545,9,3.2.3,87,488,Yes
TINKERPOP-1545,8,3.2.2,128,759,Yes
TINKERPOP-1545,7,3.2.1,178,926,No
TINKERPOP-1545,6,3.1.2-incubating,279,1286,No
TINKERPOP-1545,5,3.1.1-incubating,339,1596,No
TINKERPOP-1545,4,3.1.0-incubating,423,2347,No
TINKERPOP-1545,3,3.0.2-incubating,451,2404,No
TINKERPOP-1545,2,3.0.1-incubating,498,2493,No
TINKERPOP-1545,1,3.0.0-incubating,546,2635,No
TINKERPOP-1666,11,3.1.7,0,0,No
TINKERPOP-1666,10,3.2.4,77,74,Yes
TINKERPOP-1666,9,3.2.3,191,74,No
TINKERPOP-1666,8,3.2.2,232,74,No
TINKERPOP-1666,7,3.2.1,282,74,No
TINKERPOP-1666,6,3.1.2-incubating,383,74,No
TINKERPOP-1666,5,3.1.1-incubating,443,74,No
TINKERPOP-1666,4,3.1.0-incubating,527,74,No
TINKERPOP-1666,3,3.0.2-incubating,555,74,No
TINKERPOP-1666,2,3.0.1-incubating,602,74,No
TINKERPOP-1666,1,3.0.0-incubating,650,74,No
TINKERPOP-1660,11,3.1.7,0,0,No
TINKERPOP-1660,10,3.2.4,49,22,Yes
TINKERPOP-1660,9,3.2.3,163,29,No
TINKERPOP-1660,8,3.2.2,204,31,No
TINKERPOP-1660,7,3.2.1,254,844,No
TINKERPOP-1660,6,3.1.2-incubating,355,2169,No
TINKERPOP-1660,5,3.1.1-incubating,415,2169,No
TINKERPOP-1660,4,3.1.0-incubating,499,2169,No
TINKERPOP-1660,3,3.0.2-incubating,527,2169,No
TINKERPOP-1660,2,3.0.1-incubating,574,2169,No
TINKERPOP-1660,1,3.0.0-incubating,622,2169,No
TINKERPOP-1783,13,3.3.1,0,0,No
TINKERPOP-1783,12,3.2.6,32,747,Yes
TINKERPOP-1783,11,3.1.7,102,1404,No
TINKERPOP-1783,10,3.2.4,226,1818,No
TINKERPOP-1783,9,3.2.3,340,2655,No
TINKERPOP-1783,8,3.2.2,381,2926,No
TINKERPOP-1783,7,3.2.1,431,3095,No
TINKERPOP-1783,6,3.1.2-incubating,532,3544,No
TINKERPOP-1783,5,3.1.1-incubating,592,4882,No
TINKERPOP-1783,4,3.1.0-incubating,676,5654,No
TINKERPOP-1783,3,3.0.2-incubating,704,5711,No
TINKERPOP-1783,2,3.0.1-incubating,751,5800,No
TINKERPOP-1783,1,3.0.0-incubating,799,5929,No
TINKERPOP-1650,13,3.3.1,0,0,No
TINKERPOP-1650,12,3.2.6,51,508,Yes
TINKERPOP-1650,11,3.1.7,121,714,Yes
TINKERPOP-1650,10,3.2.4,245,1386,Yes
TINKERPOP-1650,9,3.2.3,359,2089,Yes
TINKERPOP-1650,8,3.2.2,400,2436,No
TINKERPOP-1650,7,3.2.1,450,2609,No
TINKERPOP-1650,6,3.1.2-incubating,551,3679,No
TINKERPOP-1650,5,3.1.1-incubating,611,4417,No
TINKERPOP-1650,4,3.1.0-incubating,695,5220,No
TINKERPOP-1650,3,3.0.2-incubating,723,5397,No
TINKERPOP-1650,2,3.0.1-incubating,770,5511,No
TINKERPOP-1650,1,3.0.0-incubating,818,5898,No
TINKERPOP-1531,10,3.2.4,0,0,No
TINKERPOP-1531,9,3.2.3,85,52,Yes
TINKERPOP-1531,8,3.2.2,126,215,No
TINKERPOP-1531,7,3.2.1,176,215,No
TINKERPOP-1531,6,3.1.2-incubating,277,215,No
TINKERPOP-1531,5,3.1.1-incubating,337,275,No
TINKERPOP-1531,4,3.1.0-incubating,421,275,No
TINKERPOP-1531,3,3.0.2-incubating,449,275,No
TINKERPOP-1531,2,3.0.1-incubating,496,319,No
TINKERPOP-1531,1,3.0.0-incubating,544,353,No
TINKERPOP-1652,11,3.1.7,0,0,No
TINKERPOP-1652,10,3.2.4,49,64,Yes
TINKERPOP-1652,9,3.2.3,163,151,No
TINKERPOP-1652,8,3.2.2,204,155,No
TINKERPOP-1652,7,3.2.1,254,155,No
TINKERPOP-1652,6,3.1.2-incubating,355,162,No
TINKERPOP-1652,5,3.1.1-incubating,415,162,No
TINKERPOP-1652,4,3.1.0-incubating,499,162,No
TINKERPOP-1652,3,3.0.2-incubating,527,162,No
TINKERPOP-1652,2,3.0.1-incubating,574,162,No
TINKERPOP-1652,1,3.0.0-incubating,622,162,No
TINKERPOP-1773,13,3.3.1,0,0,No
TINKERPOP-1773,12,3.2.6,19,4,Yes
TINKERPOP-1773,11,3.1.7,89,158,No
TINKERPOP-1773,10,3.2.4,213,164,No
TINKERPOP-1773,9,3.2.3,327,166,No
TINKERPOP-1773,8,3.2.2,368,168,No
TINKERPOP-1773,7,3.2.1,418,184,No
TINKERPOP-1773,6,3.1.2-incubating,519,194,No
TINKERPOP-1773,5,3.1.1-incubating,579,218,No
TINKERPOP-1773,4,3.1.0-incubating,663,369,No
TINKERPOP-1773,3,3.0.2-incubating,691,369,No
TINKERPOP-1773,2,3.0.1-incubating,738,369,No
TINKERPOP-1773,1,3.0.0-incubating,786,369,No
TINKERPOP-1766,13,3.3.1,0,0,No
TINKERPOP-1766,12,3.2.6,24,84,Yes
TINKERPOP-1766,11,3.1.7,94,1026,No
TINKERPOP-1766,10,3.2.4,218,1026,No
TINKERPOP-1766,9,3.2.3,332,1026,No
TINKERPOP-1766,8,3.2.2,373,1026,No
TINKERPOP-1766,7,3.2.1,423,1026,No
TINKERPOP-1766,6,3.1.2-incubating,524,1026,No
TINKERPOP-1766,5,3.1.1-incubating,584,1026,No
