Bug ID,Version Index,Version Name,Days from Version to FV,LOC touched from Version to FV,Bugginess
TINKERPOP-1002,3,3.0.2-incubating,46,373,No
TINKERPOP-1002,2,3.0.1-incubating,93,373,No
TINKERPOP-1002,1,3.0.0-incubating,141,456,No
TINKERPOP-1359,7,3.2.1,0,0,No
TINKERPOP-1359,6,3.1.2-incubating,91,382,Yes
TINKERPOP-1359,5,3.1.1-incubating,151,571,No
TINKERPOP-1359,4,3.1.0-incubating,235,1308,No
TINKERPOP-1359,3,3.0.2-incubating,263,1365,No
TINKERPOP-1359,2,3.0.1-incubating,310,1454,No
TINKERPOP-1359,1,3.0.0-incubating,358,1583,No
TINKERPOP-1119,5,3.1.1-incubating,0,0,No
TINKERPOP-1119,4,3.1.0-incubating,79,613,Yes
TINKERPOP-1119,3,3.0.2-incubating,107,769,No
TINKERPOP-1119,2,3.0.1-incubating,154,858,No
TINKERPOP-1119,1,3.0.0-incubating,202,987,No
TINKERPOP-1239,6,3.1.2-incubating,0,0,No
TINKERPOP-1239,5,3.1.1-incubating,46,26,Yes
TINKERPOP-1239,4,3.1.0-incubating,130,26,No
TINKERPOP-1239,3,3.0.2-incubating,158,26,No
TINKERPOP-1239,2,3.0.1-incubating,205,26,No
TINKERPOP-1239,1,3.0.0-incubating,253,26,No
