Bug ID,Version Index,Version Name,Days from Version to FV,LOC touched from Version to FV,Bugginess
WICKET-2397,13,1.3.1,552,570,No
WICKET-2397,12,1.3.0-final,586,570,No
WICKET-2397,11,1.3.0-rc2,606,570,No
WICKET-2397,10,1.3.0-rc1,638,570,No
WICKET-2397,9,1.3.0-beta4,670,570,No
WICKET-2397,8,1.3.0-beta3,713,570,No
WICKET-2397,7,1.3.0-beta2,777,570,No
WICKET-2397,6,1.3.0-beta1,831,570,No
WICKET-2397,5,1.2.6,841,570,No
WICKET-2397,4,1.2.5,913,570,No
WICKET-2397,3,1.2.4,960,570,No
WICKET-2397,2,1.2.3,1014,570,No
WICKET-2397,1,1.2.2,1079,570,No
WICKET-760,8,1.3.0-beta3,0,0,No
WICKET-760,7,1.3.0-beta2,31,29,Yes
WICKET-760,6,1.3.0-beta1,85,175,No
WICKET-760,5,1.2.6,95,181,No
WICKET-760,4,1.2.5,167,902,No
WICKET-760,3,1.2.4,214,902,No
WICKET-760,2,1.2.3,268,902,No
WICKET-760,1,1.2.2,333,902,No
WICKET-2396,31,1.4.2,0,0,No
WICKET-2396,30,1.4.1,42,13,Yes
WICKET-2396,29,1.4.0,72,13,Yes
WICKET-2396,28,1.4-RC7,78,13,Yes
WICKET-2396,27,1.4-RC6,89,13,No
WICKET-2396,26,1.4-RC5,111,13,No
WICKET-2396,25,1.4-RC4,138,13,No
WICKET-2396,24,1.3.6,146,36,No
WICKET-2396,23,1.4-RC2,232,36,No
WICKET-2396,22,1.4-RC1,317,36,No
WICKET-2396,21,1.3.5,343,40,No
WICKET-2396,20,1.4-M3,439,40,No
WICKET-2396,19,1.3.4,457,50,No
WICKET-2396,18,1.4-M2,481,50,No
WICKET-2396,17,1.4-M1,512,58,No
WICKET-2396,16,1.3.3,538,58,No
WICKET-2396,15,1.2.7,552,58,No
WICKET-2396,14,1.3.2,562,58,No
WICKET-2396,13,1.3.1,599,58,No
WICKET-2396,12,1.3.0-final,633,58,No
WICKET-2396,11,1.3.0-rc2,653,58,No
WICKET-2396,10,1.3.0-rc1,685,58,No
WICKET-2396,9,1.3.0-beta4,717,58,No
WICKET-2396,8,1.3.0-beta3,760,58,No
WICKET-2396,7,1.3.0-beta2,824,58,No
WICKET-2396,6,1.3.0-beta1,878,58,No
WICKET-2396,5,1.2.6,888,58,No
WICKET-2396,4,1.2.5,960,58,No
WICKET-2396,3,1.2.4,1007,58,No
WICKET-2396,2,1.2.3,1061,58,No
WICKET-2396,1,1.2.2,1126,58,No
WICKET-765,8,1.3.0-beta3,0,0,No
WICKET-765,7,1.3.0-beta2,28,14,Yes
WICKET-765,6,1.3.0-beta1,82,14,Yes
WICKET-765,5,1.2.6,92,14,No
WICKET-765,4,1.2.5,164,354,No
WICKET-765,3,1.2.4,211,354,No
WICKET-765,2,1.2.3,265,354,No
WICKET-765,1,1.2.2,330,354,No
WICKET-1075,10,1.3.0-rc1,0,0,No
WICKET-1075,9,1.3.0-beta4,24,112,Yes
WICKET-1075,8,1.3.0-beta3,67,217,No
WICKET-1075,7,1.3.0-beta2,131,219,No
WICKET-1075,6,1.3.0-beta1,185,393,No
WICKET-1075,5,1.2.6,195,393,No
WICKET-1075,4,1.2.5,267,835,No
WICKET-1075,3,1.2.4,314,835,No
WICKET-1075,2,1.2.3,368,835,No
WICKET-1075,1,1.2.2,433,835,No
WICKET-779,8,1.3.0-beta3,0,0,No
WICKET-779,7,1.3.0-beta2,30,203,Yes
WICKET-779,6,1.3.0-beta1,84,363,No
WICKET-779,5,1.2.6,94,472,No
WICKET-779,4,1.2.5,166,2786,No
WICKET-779,3,1.2.4,213,2786,No
WICKET-779,2,1.2.3,267,2786,No
WICKET-779,1,1.2.2,332,2786,No
WICKET-1087,10,1.3.0-rc1,0,0,No
WICKET-1087,9,1.3.0-beta4,24,231,Yes
WICKET-1087,8,1.3.0-beta3,67,278,No
WICKET-1087,7,1.3.0-beta2,131,365,No
WICKET-1087,6,1.3.0-beta1,185,716,No
WICKET-1087,5,1.2.6,195,734,No
WICKET-1087,4,1.2.5,267,1631,No
WICKET-1087,3,1.2.4,314,1631,No
WICKET-1087,2,1.2.3,368,1631,No
WICKET-1087,1,1.2.2,433,1631,No
WICKET-749,8,1.3.0-beta3,0,0,No
WICKET-749,7,1.3.0-beta2,18,97,Yes
WICKET-749,6,1.3.0-beta1,72,97,No
WICKET-749,5,1.2.6,82,103,No
WICKET-749,4,1.2.5,154,593,No
WICKET-749,3,1.2.4,201,593,No
WICKET-749,2,1.2.3,255,593,No
WICKET-749,1,1.2.2,320,593,No
WICKET-748,8,1.3.0-beta3,0,0,No
WICKET-748,7,1.3.0-beta2,38,58,Yes
WICKET-748,6,1.3.0-beta1,92,408,No
WICKET-748,5,1.2.6,102,414,No
WICKET-748,4,1.2.5,174,689,No
WICKET-748,3,1.2.4,221,689,No
WICKET-748,2,1.2.3,275,689,No
WICKET-748,1,1.2.2,340,689,No
WICKET-745,11,1.3.0-rc2,0,0,No
WICKET-745,10,1.3.0-rc1,21,30,Yes
WICKET-745,9,1.3.0-beta4,53,90,Yes
WICKET-745,8,1.3.0-beta3,96,95,Yes
WICKET-745,7,1.3.0-beta2,160,165,Yes
WICKET-745,6,1.3.0-beta1,214,215,No
WICKET-745,5,1.2.6,224,223,No
WICKET-745,4,1.2.5,296,578,No
WICKET-745,3,1.2.4,343,578,No
WICKET-745,2,1.2.3,397,578,No
WICKET-745,1,1.2.2,462,578,No
WICKET-743,8,1.3.0-beta3,0,0,No
WICKET-743,7,1.3.0-beta2,16,43,Yes
WICKET-743,6,1.3.0-beta1,70,47,No
WICKET-743,5,1.2.6,80,47,No
WICKET-743,4,1.2.5,152,47,No
WICKET-743,3,1.2.4,199,47,No
WICKET-743,2,1.2.3,253,47,No
WICKET-743,1,1.2.2,318,47,No
WICKET-1093,11,1.3.0-rc2,0,0,No
WICKET-1093,10,1.3.0-rc1,3,66,Yes
WICKET-1093,9,1.3.0-beta4,35,1692,Yes
WICKET-1093,8,1.3.0-beta3,78,2050,No
WICKET-1093,7,1.3.0-beta2,142,2096,No
WICKET-1093,6,1.3.0-beta1,196,2409,No
WICKET-1093,5,1.2.6,206,2437,No
WICKET-1093,4,1.2.5,278,3734,No
WICKET-1093,3,1.2.4,325,3734,No
WICKET-1093,2,1.2.3,379,3734,No
WICKET-1093,1,1.2.2,444,3734,No
WICKET-1092,10,1.3.0-rc1,0,0,No
WICKET-1092,9,1.3.0-beta4,20,34,Yes
WICKET-1092,8,1.3.0-beta3,63,59,No
WICKET-1092,7,1.3.0-beta2,127,85,No
WICKET-1092,6,1.3.0-beta1,181,85,No
WICKET-1092,5,1.2.6,191,85,No
WICKET-1092,4,1.2.5,263,212,No
WICKET-1092,3,1.2.4,310,212,No
WICKET-1092,2,1.2.3,364,212,No
WICKET-1092,1,1.2.2,429,212,No
WICKET-741,8,1.3.0-beta3,0,0,No
WICKET-741,7,1.3.0-beta2,16,2,Yes
WICKET-741,6,1.3.0-beta1,70,38,No
WICKET-741,5,1.2.6,80,38,No
WICKET-741,4,1.2.5,152,842,No
WICKET-741,3,1.2.4,199,842,No
WICKET-741,2,1.2.3,253,842,No
WICKET-741,1,1.2.2,318,842,No
WICKET-1095,10,1.3.0-rc1,0,0,No
WICKET-1095,9,1.3.0-beta4,21,289,Yes
WICKET-1095,8,1.3.0-beta3,64,601,No
WICKET-1095,7,1.3.0-beta2,128,731,No
WICKET-1095,6,1.3.0-beta1,182,1653,No
WICKET-1095,5,1.2.6,192,1663,No
WICKET-1095,4,1.2.5,264,6504,No
WICKET-1095,3,1.2.4,311,6504,No
WICKET-1095,2,1.2.3,365,6504,No
WICKET-1095,1,1.2.2,430,6504,No
WICKET-750,8,1.3.0-beta3,0,0,No
WICKET-750,7,1.3.0-beta2,37,4,Yes
WICKET-750,6,1.3.0-beta1,91,4,No
WICKET-750,5,1.2.6,101,4,No
WICKET-750,4,1.2.5,173,77,No
WICKET-750,3,1.2.4,220,77,No
WICKET-750,2,1.2.3,274,77,No
WICKET-750,1,1.2.2,339,77,No
WICKET-758,8,1.3.0-beta3,0,0,No
WICKET-758,7,1.3.0-beta2,20,68,Yes
WICKET-758,6,1.3.0-beta1,74,2157,Yes
WICKET-758,5,1.2.6,84,2178,Yes
WICKET-758,4,1.2.5,156,5822,Yes
WICKET-758,3,1.2.4,203,5822,Yes
WICKET-758,2,1.2.3,257,5822,Yes
WICKET-758,1,1.2.2,322,5822,Yes
WICKET-756,8,1.3.0-beta3,0,0,No
WICKET-756,7,1.3.0-beta2,57,197,Yes
WICKET-756,6,1.3.0-beta1,111,1179,Yes
WICKET-756,5,1.2.6,121,1395,Yes
WICKET-756,4,1.2.5,193,2706,No
WICKET-756,3,1.2.4,240,2706,No
WICKET-756,2,1.2.3,294,2706,No
WICKET-756,1,1.2.2,359,2706,No
WICKET-322,61,1.5.4,0,0,No
WICKET-322,60,1.5.3,44,591,Yes
WICKET-322,59,1.5.2,72,666,Yes
WICKET-322,58,1.4.19,73,666,Yes
WICKET-322,57,1.5.1,94,674,Yes
WICKET-322,56,1.5.0,107,708,Yes
WICKET-322,55,1.5-RC7,121,820,Yes
WICKET-322,54,1.5-RC6,122,830,Yes
WICKET-322,53,1.4.18,137,1061,Yes
WICKET-322,52,1.5-RC5.1,186,1284,Yes
WICKET-322,51,1.5-RC5,190,1284,Yes
WICKET-322,50,1.5-RC4,230,1516,Yes
WICKET-322,49,1.5-RC3,270,1701,Yes
WICKET-322,48,1.5-RC2,305,1818,Yes
WICKET-322,47,1.5-RC1,336,1890,Yes
WICKET-322,46,1.4.15,365,2209,Yes
WICKET-322,45,1.4.14,391,2209,Yes
WICKET-322,44,1.5-M3,414,2209,Yes
WICKET-322,43,1.4.13,416,2209,Yes
WICKET-322,42,1.5-M2.1,467,2209,Yes
WICKET-322,41,1.4.11,475,2209,Yes
WICKET-322,40,1.5-M1,503,2209,Yes
WICKET-322,39,1.4.10,504,2209,Yes
WICKET-322,38,1.4.9,580,2209,Yes
WICKET-322,37,1.4.8,608,2209,Yes
WICKET-322,36,1.4.7,660,2209,Yes
WICKET-322,35,1.4.6,696,2209,Yes
WICKET-322,34,1.4.5,737,2209,Yes
WICKET-322,33,1.4.4,746,2209,Yes
WICKET-322,32,1.4.3,796,2209,Yes
WICKET-322,31,1.4.2,817,2209,Yes
WICKET-322,30,1.4.1,860,2209,Yes
WICKET-322,29,1.4.0,890,2209,Yes
WICKET-322,28,1.4-RC7,896,2209,Yes
WICKET-322,27,1.4-RC6,907,2209,Yes
WICKET-322,26,1.4-RC5,929,2209,Yes
WICKET-322,25,1.4-RC4,956,2209,Yes
WICKET-322,24,1.3.6,964,2209,Yes
WICKET-322,23,1.4-RC2,1050,2209,Yes
WICKET-322,22,1.4-RC1,1135,2209,Yes
WICKET-322,21,1.3.5,1161,2209,Yes
WICKET-322,20,1.4-M3,1257,2209,Yes
WICKET-322,19,1.3.4,1275,2209,Yes
WICKET-322,18,1.4-M2,1299,2209,Yes
WICKET-322,17,1.4-M1,1330,2209,Yes
WICKET-322,16,1.3.3,1356,2209,Yes
WICKET-322,15,1.2.7,1370,2209,Yes
WICKET-322,14,1.3.2,1380,2209,Yes
WICKET-322,13,1.3.1,1417,2209,Yes
WICKET-322,12,1.3.0-final,1451,2209,Yes
WICKET-322,11,1.3.0-rc2,1471,2209,Yes
WICKET-322,10,1.3.0-rc1,1503,2209,Yes
WICKET-322,9,1.3.0-beta4,1535,2209,Yes
WICKET-322,8,1.3.0-beta3,1578,2209,Yes
WICKET-322,7,1.3.0-beta2,1642,2209,Yes
WICKET-322,6,1.3.0-beta1,1696,2209,Yes
WICKET-322,5,1.2.6,1706,2209,Yes
WICKET-322,4,1.2.5,1778,2209,Yes
WICKET-322,3,1.2.4,1825,2209,No
WICKET-322,2,1.2.3,1879,2209,No
WICKET-322,1,1.2.2,1944,2209,No
WICKET-2350,29,1.4.0,0,0,No
WICKET-2350,28,1.4-RC7,4,64,Yes
WICKET-2350,27,1.4-RC6,15,64,Yes
WICKET-2350,26,1.4-RC5,37,64,Yes
WICKET-2350,25,1.4-RC4,64,64,Yes
WICKET-2350,24,1.3.6,72,64,Yes
WICKET-2350,23,1.4-RC2,158,68,Yes
WICKET-2350,22,1.4-RC1,243,240,No
WICKET-2350,21,1.3.5,269,242,No
WICKET-2350,20,1.4-M3,365,585,No
WICKET-2350,19,1.3.4,383,655,No
WICKET-2350,18,1.4-M2,407,655,No
WICKET-2350,17,1.4-M1,438,771,No
WICKET-2350,16,1.3.3,464,802,No
WICKET-2350,15,1.2.7,478,802,No
WICKET-2350,14,1.3.2,488,802,No
WICKET-2350,13,1.3.1,525,802,No
WICKET-2350,12,1.3.0-final,559,802,No
WICKET-2350,11,1.3.0-rc2,579,802,No
WICKET-2350,10,1.3.0-rc1,611,802,No
WICKET-2350,9,1.3.0-beta4,643,802,No
WICKET-2350,8,1.3.0-beta3,686,802,No
WICKET-2350,7,1.3.0-beta2,750,802,No
WICKET-2350,6,1.3.0-beta1,804,802,No
WICKET-2350,5,1.2.6,814,802,No
WICKET-2350,4,1.2.5,886,802,No
WICKET-2350,3,1.2.4,933,802,No
WICKET-2350,2,1.2.3,987,802,No
WICKET-2350,1,1.2.2,1052,802,No
WICKET-2358,28,1.4-RC7,0,0,No
WICKET-2358,27,1.4-RC6,10,2,Yes
WICKET-2358,26,1.4-RC5,32,2,Yes
WICKET-2358,25,1.4-RC4,59,2,Yes
WICKET-2358,24,1.3.6,67,2,No
WICKET-2358,23,1.4-RC2,153,2,No
WICKET-2358,22,1.4-RC1,238,2,No
WICKET-2358,21,1.3.5,264,2,No
WICKET-2358,20,1.4-M3,360,8,No
WICKET-2358,19,1.3.4,378,8,No
WICKET-2358,18,1.4-M2,402,8,No
WICKET-2358,17,1.4-M1,433,8,No
WICKET-2358,16,1.3.3,459,8,No
WICKET-2358,15,1.2.7,473,8,No
WICKET-2358,14,1.3.2,483,8,No
WICKET-2358,13,1.3.1,520,8,No
WICKET-2358,12,1.3.0-final,554,8,No
WICKET-2358,11,1.3.0-rc2,574,8,No
WICKET-2358,10,1.3.0-rc1,606,8,No
WICKET-2358,9,1.3.0-beta4,638,8,No
WICKET-2358,8,1.3.0-beta3,681,8,No
WICKET-2358,7,1.3.0-beta2,745,8,No
WICKET-2358,6,1.3.0-beta1,799,8,No
WICKET-2358,5,1.2.6,809,8,No
WICKET-2358,4,1.2.5,881,8,No
WICKET-2358,3,1.2.4,928,8,No
WICKET-2358,2,1.2.3,982,8,No
WICKET-2358,1,1.2.2,1047,8,No
WICKET-2363,29,1.4.0,0,0,No
WICKET-2363,28,1.4-RC7,4,31,Yes
WICKET-2363,27,1.4-RC6,15,31,No
WICKET-2363,26,1.4-RC5,37,91,No
WICKET-2363,25,1.4-RC4,64,121,No
WICKET-2363,24,1.3.6,72,121,No
WICKET-2363,23,1.4-RC2,158,183,No
WICKET-2363,22,1.4-RC1,243,303,No
WICKET-2363,21,1.3.5,269,303,No
WICKET-2363,20,1.4-M3,365,412,No
WICKET-2363,19,1.3.4,383,517,No
WICKET-2363,18,1.4-M2,407,519,No
WICKET-2363,17,1.4-M1,438,789,No
WICKET-2363,16,1.3.3,464,852,No
WICKET-2363,15,1.2.7,478,852,No
WICKET-2363,14,1.3.2,488,852,No
WICKET-2363,13,1.3.1,525,852,No
WICKET-2363,12,1.3.0-final,559,852,No
WICKET-2363,11,1.3.0-rc2,579,852,No
WICKET-2363,10,1.3.0-rc1,611,852,No
WICKET-2363,9,1.3.0-beta4,643,852,No
WICKET-2363,8,1.3.0-beta3,686,852,No
WICKET-2363,7,1.3.0-beta2,750,852,No
WICKET-2363,6,1.3.0-beta1,804,852,No
WICKET-2363,5,1.2.6,814,852,No
WICKET-2363,4,1.2.5,886,852,No
WICKET-2363,3,1.2.4,933,852,No
WICKET-2363,2,1.2.3,987,852,No
WICKET-2363,1,1.2.2,1052,852,No
WICKET-2366,29,1.4.0,0,0,No
WICKET-2366,28,1.4-RC7,4,10,Yes
WICKET-2366,27,1.4-RC6,15,10,Yes
WICKET-2366,26,1.4-RC5,37,10,Yes
WICKET-2366,25,1.4-RC4,64,10,No
WICKET-2366,24,1.3.6,72,10,No
WICKET-2366,23,1.4-RC2,158,14,No
WICKET-2366,22,1.4-RC1,243,40,No
WICKET-2366,21,1.3.5,269,49,No
WICKET-2366,20,1.4-M3,365,61,No
WICKET-2366,19,1.3.4,383,98,No
WICKET-2366,18,1.4-M2,407,106,No
WICKET-2366,17,1.4-M1,438,114,No
WICKET-2366,16,1.3.3,464,143,No
WICKET-2366,15,1.2.7,478,143,No
WICKET-2366,14,1.3.2,488,143,No
WICKET-2366,13,1.3.1,525,143,No
WICKET-2366,12,1.3.0-final,559,143,No
WICKET-2366,11,1.3.0-rc2,579,143,No
WICKET-2366,10,1.3.0-rc1,611,143,No
WICKET-2366,9,1.3.0-beta4,643,143,No
WICKET-2366,8,1.3.0-beta3,686,143,No
WICKET-2366,7,1.3.0-beta2,750,143,No
WICKET-2366,6,1.3.0-beta1,804,143,No
WICKET-2366,5,1.2.6,814,143,No
WICKET-2366,4,1.2.5,886,143,No
WICKET-2366,3,1.2.4,933,143,No
WICKET-2366,2,1.2.3,987,143,No
WICKET-2366,1,1.2.2,1052,143,No
WICKET-1037,10,1.3.0-rc1,0,0,No
WICKET-1037,9,1.3.0-beta4,3,4,Yes
WICKET-1037,8,1.3.0-beta3,46,4,Yes
WICKET-1037,7,1.3.0-beta2,110,84,No
WICKET-1037,6,1.3.0-beta1,164,143,No
WICKET-1037,5,1.2.6,174,143,No
WICKET-1037,4,1.2.5,246,143,No
WICKET-1037,3,1.2.4,293,143,No
WICKET-1037,2,1.2.3,347,143,No
WICKET-1037,1,1.2.2,412,143,No
WICKET-2368,29,1.4.0,0,0,No
WICKET-2368,28,1.4-RC7,4,187,Yes
WICKET-2368,27,1.4-RC6,15,187,Yes
WICKET-2368,26,1.4-RC5,37,187,Yes
WICKET-2368,25,1.4-RC4,64,187,No
WICKET-2368,24,1.3.6,72,187,No
WICKET-2368,23,1.4-RC2,158,247,No
WICKET-2368,22,1.4-RC1,243,292,No
WICKET-2368,21,1.3.5,269,320,No
WICKET-2368,20,1.4-M3,365,368,No
WICKET-2368,19,1.3.4,383,496,No
WICKET-2368,18,1.4-M2,407,496,No
WICKET-2368,17,1.4-M1,438,616,No
WICKET-2368,16,1.3.3,464,629,No
WICKET-2368,15,1.2.7,478,629,No
WICKET-2368,14,1.3.2,488,629,No
WICKET-2368,13,1.3.1,525,629,No
WICKET-2368,12,1.3.0-final,559,629,No
WICKET-2368,11,1.3.0-rc2,579,629,No
WICKET-2368,10,1.3.0-rc1,611,629,No
WICKET-2368,9,1.3.0-beta4,643,629,No
WICKET-2368,8,1.3.0-beta3,686,629,No
WICKET-2368,7,1.3.0-beta2,750,629,No
WICKET-2368,6,1.3.0-beta1,804,629,No
WICKET-2368,5,1.2.6,814,629,No
WICKET-2368,4,1.2.5,886,629,No
WICKET-2368,3,1.2.4,933,629,No
WICKET-2368,2,1.2.3,987,629,No
WICKET-2368,1,1.2.2,1052,629,No
WICKET-1038,14,1.3.2,0,0,No
WICKET-1038,13,1.3.1,33,71,Yes
WICKET-1038,12,1.3.0-final,67,71,Yes
WICKET-1038,11,1.3.0-rc2,87,74,Yes
WICKET-1038,10,1.3.0-rc1,119,74,Yes
WICKET-1038,9,1.3.0-beta4,151,134,Yes
WICKET-1038,8,1.3.0-beta3,194,205,Yes
WICKET-1038,7,1.3.0-beta2,258,207,No
WICKET-1038,6,1.3.0-beta1,312,209,No
WICKET-1038,5,1.2.6,322,216,No
WICKET-1038,4,1.2.5,394,693,No
WICKET-1038,3,1.2.4,441,693,No
WICKET-1038,2,1.2.3,495,693,No
WICKET-1038,1,1.2.2,560,693,No
WICKET-334,82,6.9.0,0,0,No
WICKET-334,81,6.8.0,27,299,Yes
WICKET-334,80,6.7.0,60,299,Yes
WICKET-334,79,1.4.22,111,325,Yes
WICKET-334,78,1.5.10,113,325,Yes
WICKET-334,77,6.6.0,118,325,Yes
WICKET-334,76,6.5.0,146,325,Yes
WICKET-334,75,6.4.0,181,325,Yes
WICKET-334,74,6.3.0,209,325,Yes
WICKET-334,73,1.5.9,219,325,Yes
WICKET-334,72,6.2.0,237,325,Yes
WICKET-334,71,6.1.1,251,325,Yes
WICKET-334,70,6.1.0,260,1525,Yes
WICKET-334,69,1.4.21,287,1538,Yes
WICKET-334,68,6.0.0,290,1538,Yes
WICKET-334,67,1.5.8,297,1538,Yes
WICKET-334,66,6.0.0-beta3,332,1538,Yes
WICKET-334,65,6.0.0-beta2,380,1569,Yes
WICKET-334,64,1.5.6,412,1569,Yes
WICKET-334,63,6.0.0-beta1,444,1569,Yes
WICKET-334,62,1.5.5,461,1579,Yes
WICKET-334,61,1.5.4,520,1579,Yes
WICKET-334,60,1.5.3,582,1579,Yes
WICKET-334,59,1.5.2,610,1616,Yes
WICKET-334,58,1.4.19,611,1616,Yes
WICKET-334,57,1.5.1,632,1616,Yes
WICKET-334,56,1.5.0,645,1616,Yes
WICKET-334,55,1.5-RC7,659,1616,Yes
WICKET-334,54,1.5-RC6,660,1616,Yes
WICKET-334,53,1.4.18,675,1616,Yes
WICKET-334,52,1.5-RC5.1,724,1686,Yes
WICKET-334,51,1.5-RC5,728,1686,Yes
WICKET-334,50,1.5-RC4,768,1727,Yes
WICKET-334,49,1.5-RC3,808,2480,Yes
WICKET-334,48,1.5-RC2,843,2487,Yes
WICKET-334,47,1.5-RC1,874,2504,Yes
WICKET-334,46,1.4.15,903,2513,Yes
WICKET-334,45,1.4.14,929,2513,Yes
WICKET-334,44,1.5-M3,952,2513,Yes
WICKET-334,43,1.4.13,954,2513,Yes
WICKET-334,42,1.5-M2.1,1005,2513,Yes
WICKET-334,41,1.4.11,1013,2513,Yes
WICKET-334,40,1.5-M1,1041,2513,Yes
WICKET-334,39,1.4.10,1042,2513,Yes
WICKET-334,38,1.4.9,1118,2513,Yes
WICKET-334,37,1.4.8,1146,2513,Yes
WICKET-334,36,1.4.7,1198,2513,Yes
WICKET-334,35,1.4.6,1234,2513,Yes
WICKET-334,34,1.4.5,1275,2513,Yes
WICKET-334,33,1.4.4,1284,2513,Yes
WICKET-334,32,1.4.3,1334,2513,Yes
WICKET-334,31,1.4.2,1355,2513,Yes
WICKET-334,30,1.4.1,1398,2513,Yes
WICKET-334,29,1.4.0,1428,2513,Yes
WICKET-334,28,1.4-RC7,1434,2513,Yes
WICKET-334,27,1.4-RC6,1445,2513,Yes
WICKET-334,26,1.4-RC5,1467,2513,Yes
WICKET-334,25,1.4-RC4,1494,2513,Yes
WICKET-334,24,1.3.6,1502,2513,Yes
WICKET-334,23,1.4-RC2,1588,2513,Yes
WICKET-334,22,1.4-RC1,1673,2513,Yes
WICKET-334,21,1.3.5,1699,2513,Yes
WICKET-334,20,1.4-M3,1795,2513,Yes
WICKET-334,19,1.3.4,1813,2513,Yes
WICKET-334,18,1.4-M2,1837,2513,Yes
WICKET-334,17,1.4-M1,1868,2513,Yes
WICKET-334,16,1.3.3,1894,2513,Yes
WICKET-334,15,1.2.7,1908,2513,Yes
WICKET-334,14,1.3.2,1918,2513,Yes
WICKET-334,13,1.3.1,1955,2513,Yes
WICKET-334,12,1.3.0-final,1989,2513,Yes
WICKET-334,11,1.3.0-rc2,2009,2513,Yes
WICKET-334,10,1.3.0-rc1,2041,2513,Yes
WICKET-334,9,1.3.0-beta4,2073,2513,Yes
WICKET-334,8,1.3.0-beta3,2116,2513,Yes
WICKET-334,7,1.3.0-beta2,2180,2513,Yes
WICKET-334,6,1.3.0-beta1,2234,2513,Yes
WICKET-334,5,1.2.6,2244,2513,Yes
WICKET-334,4,1.2.5,2316,2513,Yes
WICKET-334,3,1.2.4,2363,2513,No
WICKET-334,2,1.2.3,2417,2513,No
WICKET-334,1,1.2.2,2482,2513,No
WICKET-1040,10,1.3.0-rc1,0,0,No
WICKET-1040,9,1.3.0-beta4,24,18,Yes
WICKET-1040,8,1.3.0-beta3,67,18,Yes
WICKET-1040,7,1.3.0-beta2,131,209,No
WICKET-1040,6,1.3.0-beta1,185,301,No
WICKET-1040,5,1.2.6,195,346,No
WICKET-1040,4,1.2.5,267,346,No
WICKET-1040,3,1.2.4,314,346,No
WICKET-1040,2,1.2.3,368,346,No
WICKET-1040,1,1.2.2,433,346,No
WICKET-2372,31,1.4.2,0,0,No
WICKET-2372,30,1.4.1,42,19,Yes
WICKET-2372,29,1.4.0,72,19,Yes
WICKET-2372,28,1.4-RC7,78,19,Yes
WICKET-2372,27,1.4-RC6,89,19,Yes
WICKET-2372,26,1.4-RC5,111,19,Yes
WICKET-2372,25,1.4-RC4,138,19,Yes
WICKET-2372,24,1.3.6,146,19,Yes
WICKET-2372,23,1.4-RC2,232,19,No
WICKET-2372,22,1.4-RC1,317,19,No
WICKET-2372,21,1.3.5,343,19,No
WICKET-2372,20,1.4-M3,439,60,No
WICKET-2372,19,1.3.4,457,64,No
WICKET-2372,18,1.4-M2,481,64,No
WICKET-2372,17,1.4-M1,512,71,No
WICKET-2372,16,1.3.3,538,71,No
WICKET-2372,15,1.2.7,552,71,No
WICKET-2372,14,1.3.2,562,71,No
WICKET-2372,13,1.3.1,599,71,No
WICKET-2372,12,1.3.0-final,633,71,No
WICKET-2372,11,1.3.0-rc2,653,71,No
