Key,Name,URL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNG,Maven,https://github.com/apache/maven.git,https://github.com/apache/maven-surefire.git,https://github.com/apache/maven-plugins.git,https://github.com/apache/maven-scm.git,https://github.com/apache/maven-archetype.git,https://github.com/apache/tomcat-maven-plugin.git,https://github.com/apache/maven-enforcer.git,https://github.com/apache/maven-release.git,https://github.com/apache/maven-site.git,https://github.com/apache/maven-wagon.git,https://github.com/apache/maven-indexer.git,https://github.com/apache/maven-compiler-plugin.git,https://github.com/apache/maven-shared.git,https://github.com/apache/maven-dependency-plugin.git,https://github.com/apache/maven-resolver.git,https://github.com/apache/maven-integration-testing.git,https://github.com/apache/maven-shade-plugin.git,https://github.com/apache/maven-javadoc-plugin.git,https://github.com/apache/maven-skins.git,https://github.com/apache/maven-assembly-plugin.git,https://github.com/apache/maven-plugin-tools.git,https://github.com/apache/maven-doxia.git,https://github.com/apache/maven-jlink-plugin.git,https://github.com/apache/maven-deploy-plugin.git,https://github.com/apache/maven-pom.git,https://github.com/apache/maven-checkstyle-plugin.git,https://github.com/apache/maven-plugin-testing.git,https://github.com/apache/nifi-maven.git,https://github.com/apache/maven-war-plugin.git,https://github.com/apache/maven-jar-plugin.git,https://github.com/apache/maven-2.git,https://github.com/apache/maven-pmd-plugin.git,https://github.com/apache/maven-jxr.git,https://github.com/apache/maven-sources.git,https://github.com/apache/maven-help-plugin.git,https://github.com/apache/maven-site-plugin.git,https://github.com/apache/maven-doxia-sitetools.git,https://github.com/apache/maven-resources-plugin.git,https://github.com/apache/maven-dependency-analyzer.git,https://github.com/apache/maven-doxia-tools.git,https://github.com/apache/maven-clean-plugin.git,https://github.com/apache/maven-ant-tasks.git,https://github.com/apache/maven-archetypes.git,https://github.com/apache/maven-sandbox.git,https://github.com/apache/maven-parent.git,https://github.com/apache/maven-install-plugin.git,https://github.com/apache/maven-jdeps-plugin.git,https://github.com/apache/maven-antrun-plugin.git,https://github.com/apache/maven-archiver.git,https://github.com/apache/servicemix-maven-plugins.git,https://github.com/apache/maven-jmod-plugin.git,https://github.com/apache/maven-pdf-plugin.git,https://github.com/apache/maven-fluido-skin.git,https://github.com/apache/incubator-netbeans-mavenutils.git,https://github.com/apache/maven-artifact.git,https://github.com/apache/jackrabbit-filevault-package-maven-plugin.git,https://github.com/apache/maven-resources.git,https://github.com/apache/incubator-taverna-maven-parent.git,https://github.com/apache/maven-filtering.git,https://github.com/apache/maven-invoker-plugin.git,https://github.com/apache/maven-shared-utils.git,https://github.com/apache/maven-invoker.git,https://github.com/apache/maven-apache-parent.git,https://github.com/apache/maven-ear-plugin.git,https://github.com/apache/maven-remote-resources-plugin.git,https://github.com/apache/maven-jenkins-lib.git,https://github.com/apache/maven-changes-plugin.git,https://github.com/apache/struts-maven.git,https://github.com/apache/maven-patch-plugin.git,https://github.com/apache/maven-project-info-reports-plugin.git,https://github.com/apache/maven-app-engine.git,https://github.com/apache/maven-gpg-plugin.git,https://github.com/apache/accumulo-maven-plugin.git,https://github.com/apache/maven-scripting-plugin.git,https://github.com/apache/maven-toolchains-plugin.git,https://github.com/apache/maven-repository-tools.git,https://github.com/apache/maven-mercury.git,https://github.com/apache/maven-changelog-plugin.git,https://github.com/apache/maven-scm-publish-plugin.git,https://github.com/apache/jspwiki.git,https://github.com/apache/maven-artifact-transfer.git,https://github.com/apache/maven-dependency-tree.git,https://github.com/apache/maven-rar-plugin.git,https://github.com/apache/maven-common-artifact-filters.git,https://github.com/apache/sling-slingfeature-maven-plugin.git,https://github.com/apache/maven-doxia-converter.git,https://github.com/apache/maven-runtime.git,https://github.com/apache/maven-default-skin.git,https://github.com/apache/maven-source-plugin.git,https://github.com/apache/maven-jenkins-env.git,https://github.com/apache/maven-verifier.git,https://github.com/apache/maven-stage-plugin.git,https://github.com/apache/maven-mapping.git,https://github.com/apache/maven-ant-plugin.git,https://github.com/apache/maven-repository-builder.git,https://github.com/apache/sling-slingstart-maven-plugin.git,https://github.com/apache/maven-file-management.git,https://github.com/apache/maven-dist-tool.git,https://github.com/apache/maven-jarsigner-plugin.git,https://github.com/apache/sling-maven-plugin.git,https://github.com/apache/maven.git,https://github.com/apache/maven-surefire.git,https://github.com/apache/maven-plugins.git,https://github.com/apache/maven-scm.git,https://github.com/apache/maven-archetype.git,https://github.com/apache/tomcat-maven-plugin.git,https://github.com/apache/maven-enforcer.git,https://github.com/apache/maven-release.git,https://github.com/apache/maven-site.git,https://github.com/apache/maven-wagon.git,https://github.com/apache/maven-indexer.git,https://github.com/apache/maven-compiler-plugin.git,https://github.com/apache/maven-shared.git,https://github.com/apache/maven-dependency-plugin.git,https://github.com/apache/maven-resolver.git,https://github.com/apache/maven-integration-testing.git,https://github.com/apache/maven-shade-plugin.git,https://github.com/apache/maven-javadoc-plugin.git,https://github.com/apache/maven-skins.git,https://github.com/apache/maven-assembly-plugin.git,https://github.com/apache/maven-plugin-tools.git,https://github.com/apache/maven-doxia.git,https://github.com/apache/maven-jlink-plugin.git,https://github.com/apache/maven-deploy-plugin.git,https://github.com/apache/maven-pom.git,https://github.com/apache/maven-checkstyle-plugin.git,https://github.com/apache/maven-plugin-testing.git,https://github.com/apache/nifi-maven.git,https://github.com/apache/maven-war-plugin.git,https://github.com/apache/maven-jar-plugin.git,https://github.com/apache/maven-2.git,https://github.com/apache/maven-pmd-plugin.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANTTASKS,Maven Ant Tasks (RETIRED),https://github.com/apache/maven-ant-tasks.git,https://github.com/apache/maven-resolver-ant-tasks.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANTRUN,Maven Antrun Plugin,https://github.com/apache/maven-antrun-plugin.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARCHETYPE,Maven Archetype,https://github.com/apache/maven-archetype.git,https://github.com/apache/maven-archetypes.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MASSEMBLY,Maven Assembly Plugin,https://github.com/apache/maven-assembly-plugin.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCHANGES,Maven Changes Plugin,https://github.com/apache/maven-changes-plugin.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCHECKSTYLE,Maven Checkstyle Plugin,https://github.com/apache/maven-checkstyle-plugin.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCOMPILER,Maven Compiler Plugin,https://github.com/apache/maven-compiler-plugin.git,https://github.com/apache/sling-jspc-maven-plugin.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDEP,Maven Dependency Plugin,https://github.com/apache/maven-dependency-plugin.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDEPLOY,Maven Deploy Plugin,https://github.com/apache/maven-deploy-plugin.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOXIA,Maven Doxia,https://github.com/apache/maven-doxia.git,https://github.com/apache/maven-doxia-sitetools.git,https://github.com/apache/maven-doxia-tools.git,https://github.com/apache/maven-doxia-converter.git,https://github.com/apache/maven-doxia-linkcheck.git,https://github.com/apache/maven-doxia-site.git,https://github.com/apache/maven-doxia-ide.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEAR,Maven Ear Plugin,https://github.com/apache/maven-ear-plugin.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MECLIPSE,Maven Eclipse Plugin (RETIRED),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MENFORCER,Maven Enforcer Plugin,https://github.com/apache/maven-enforcer.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MJAR,Maven JAR Plugin,https://github.com/apache/maven-jar-plugin.git,https://github.com/apache/maven-jarsigner-plugin.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MJAVADOC,Maven Javadoc Plugin,https://github.com/apache/maven-javadoc-plugin.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPLUGIN,Maven Plugin Tools,https://github.com/apache/maven-plugin-tools.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPMD,Maven PMD Plugin,https://github.com/apache/maven-pmd-plugin.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPIR,Maven Project Info Reports Plugin,https://github.com/apache/maven-project-info-reports-plugin.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNGSITE,Maven Project Web Site,https://github.com/apache/maven-site.git,https://github.com/apache/maven-site-plugin.git,https://github.com/apache/maven-doxia-sitetools.git,https://github.com/apache/maven-doxia-site.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRELEASE,Maven Release Plugin,https://github.com/apache/maven-release.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRESOURCES,Maven Resources Plugin,https://github.com/apache/maven-resources-plugin.git,https://github.com/apache/maven-remote-resources-plugin.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCM,Maven SCM,https://github.com/apache/maven-scm.git,https://github.com/apache/maven-scm-publish-plugin.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSHADE,Maven Shade Plugin,https://github.com/apache/maven-shade-plugin.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSHARED,Maven Shared Components,https://github.com/apache/maven-shared.git,https://github.com/apache/maven-shared-utils.git,https://github.com/apache/maven-shared-jar.git,https://github.com/apache/maven-shared-resources.git,https://github.com/apache/maven-shared-io.git,https://github.com/apache/maven-shared-incremental.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSITE,Maven Site Plugin,https://github.com/apache/maven-site-plugin.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUREFIRE,Maven Surefire,https://github.com/apache/maven-surefire.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAGON,Maven Wagon,https://github.com/apache/maven-wagon.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWAR,Maven WAR Plugin,https://github.com/apache/maven-war-plugin.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIRMINA,MINA,https://github.com/apache/mina.git,https://github.com/apache/mina-sshd.git,https://github.com/apache/mina-vysper.git,https://github.com/apache/mina-ftpserver.git,https://github.com/apache/mina-asyncweb.git,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MODPYTHON,mod_python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
