Key,Ticket Creation Date,Resolved Date,Recorded AV,Assumed AV,Recorded AV with Missing Dates
FOP-65,1,3,|,|1|2|3|,|0.17|
FOP-1046,1,3,|,|1|2|3|,|trunk|
FOP-744,1,3,|,|1|2|3|,|0.20.5|
FOP-217,1,3,|,|1|2|3|,|trunk|
FOP-103,1,3,|,|1|2|3|,|trunk|
FOP-225,1,3,|,|1|2|3|,|trunk|
FOP-719,1,3,|,|1|2|3|,|0.20.5|
FOP-121,1,3,|,|1|2|3|,|0.17|
FOP-1415,1,3,|,|1|2|3|,|0.93|
FOP-1247,1,3,|,|1|2|3|,|trunk|
FOP-1184,1,3,|,|1|2|3|,|0.92|
FOP-1058,1,3,|,|1|2|3|,|trunk|
FOP-120,1,3,|,|1|2|3|,|trunk|
FOP-1166,1,3,|,|1|2|3|,|trunk|
FOP-1420,1,3,|,|1|2|3|,|trunk|
FOP-502,1,3,|,|1|2|3|,|0.20.4|
FOP-323,1,3,|,|1|2|3|,|0.20.3|
FOP-1613,2,3,|1|,|1|2|3|,|
FOP-281,1,3,|,|1|2|3|,|0.20.1|
FOP-11,1,3,|,|1|2|3|,|trunk|
FOP-153,1,3,|,|1|2|3|,|trunk|
FOP-1781,2,3,|,|2|3|,|trunk|
FOP-1619,2,3,|,|2|3|,|trunk|
FOP-1542,1,3,|,|1|2|3|,|0.93|
FOP-1448,1,3,|,|1|2|3|,|0.94|
FOP-90,1,3,|,|1|2|3|,|trunk|
FOP-1349,1,3,|,|1|2|3|,|trunk|
FOP-376,1,3,|,|1|2|3|,|0.20.3|
FOP-1593,2,3,|1|,|1|2|3|,|
FOP-524,1,3,|,|1|2|3|,|0.20.4|
FOP-371,1,3,|,|1|2|3|,|0.20.3|
FOP-269,1,3,|,|1|2|3|,|trunk|
FOP-97,1,3,|,|1|2|3|,|trunk|
FOP-866,1,3,|,|1|2|3|,|trunk|
FOP-737,1,3,|,|1|2|3|,|trunk|
FOP-962,1,3,|,|1|2|3|,|0.20.5|
FOP-816,1,3,|,|1|2|3|,|trunk|
FOP-577,1,3,|,|1|2|3|,|0.20.5|
FOP-463,1,3,|,|1|2|3|,|0.20.4|
FOP-564,1,3,|,|1|2|3|,|trunk|
FOP-536,1,3,|,|1|2|3|,|trunk|
FOP-1730,2,3,|,|2|3|,|trunk|
FOP-165,1,3,|,|1|2|3|,|0.20.3|
FOP-1783,2,3,|,|2|3|,|trunk|
FOP-221,1,3,|,|1|2|3|,|trunk|
FOP-24,1,3,|,|1|2|3|,|0.17|
FOP-957,1,3,|,|1|2|3|,|trunk|
FOP-50,1,3,|,|1|2|3|,|0.15|
FOP-95,1,3,|,|1|2|3|,|trunk|
FOP-378,1,3,|,|1|2|3|,|0.20.3|
FOP-1279,1,3,|,|1|2|3|,|trunk|
FOP-347,1,3,|,|1|2|3|,|0.20.3|
FOP-96,1,3,|,|1|2|3|,|trunk|
FOP-1543,1,3,|,|1|2|3|,|trunk|
FOP-469,1,3,|,|1|2|3|,|0.20.4|
FOP-105,1,3,|,|1|2|3|,|0.17|
FOP-909,1,3,|,|1|2|3|,|trunk|
FOP-189,1,3,|,|1|2|3|,|trunk|
FOP-1012,1,3,|,|1|2|3|,|trunk|
FOP-13,1,3,|,|1|2|3|,|trunk|
FOP-966,1,3,|,|1|2|3|,|trunk|
FOP-267,1,3,|,|1|2|3|,|trunk|
FOP-1735,2,3,|,|2|3|,|trunk|
FOP-1111,1,3,|,|1|2|3|,|trunk|
FOP-1281,1,3,|,|1|2|3|,|trunk|
FOP-790,1,3,|,|1|2|3|,|trunk|
FOP-733,1,3,|,|1|2|3|,|0.20.5|
FOP-972,1,3,|,|1|2|3|,|trunk|
FOP-1027,1,3,|,|1|2|3|,|trunk|
FOP-1233,1,3,|,|1|2|3|,|0.92|
FOP-1550,1,3,|,|1|2|3|,|trunk|
FOP-1552,1,3,|,|1|2|3|,|trunk|
FOP-515,1,3,|,|1|2|3|,|0.20.4|
FOP-1326,1,3,|,|1|2|3|,|trunk|
FOP-686,1,3,|,|1|2|3|,|0.20.5|
FOP-434,1,3,|,|1|2|3|,|0.20.4|
FOP-727,1,3,|,|1|2|3|,|trunk|
FOP-538,1,3,|,|1|2|3|,|0.20.5|
FOP-224,1,3,|,|1|2|3|,|trunk|
FOP-1042,1,3,|,|1|2|3|,|trunk|
FOP-488,1,3,|,|1|2|3|,|0.20.4|
FOP-1453,1,3,|,|1|2|3|,|trunk|
FOP-1059,1,3,|,|1|2|3|,|trunk|
FOP-949,1,3,|,|1|2|3|,|trunk|
FOP-920,1,3,|,|1|2|3|,|trunk|
FOP-172,1,3,|,|1|2|3|,|trunk|
FOP-1761,2,3,|,|2|3|,|0.94|
FOP-1254,1,3,|,|1|2|3|,|trunk|
FOP-1023,1,3,|,|1|2|3|,|trunk|
FOP-1255,1,3,|,|1|2|3|,|0.92|
FOP-1709,2,3,|,|2|3|,|trunk|
FOP-1595,2,3,|,|2|3|,|trunk|
FOP-464,1,3,|,|1|2|3|,|0.20.4|
FOP-27,1,3,|,|1|2|3|,|0.17|
FOP-726,1,3,|,|1|2|3|,|0.20.5|
FOP-581,1,3,|,|1|2|3|,|0.20.5|
FOP-544,1,3,|,|1|2|3|,|0.20.5|
FOP-597,1,3,|,|1|2|3|,|0.20.5|
FOP-201,1,3,|,|1|2|3|,|trunk|
FOP-552,1,3,|,|1|2|3|,|0.20.5|
FOP-373,1,3,|,|1|2|3|,|0.20.3|
FOP-1555,1,3,|,|1|2|3|,|trunk|
FOP-822,1,3,|,|1|2|3|,|trunk|
FOP-1450,1,3,|,|1|2|3|,|trunk|
FOP-950,1,3,|,|1|2|3|,|trunk|
FOP-1025,1,3,|,|1|2|3|,|trunk|
FOP-1018,1,3,|,|1|2|3|,|trunk|
FOP-1435,1,3,|,|1|2|3|,|0.94|
FOP-418,1,3,|,|1|2|3|,|0.20.4|
FOP-1405,1,3,|,|1|2|3|,|trunk|
FOP-444,1,3,|,|1|2|3|,|0.20.4|
FOP-339,1,3,|,|1|2|3|,|0.20.3|
FOP-1273,1,3,|,|1|2|3|,|trunk|
FOP-904,1,3,|,|1|2|3|,|0.20.5|
FOP-25,1,3,|,|1|2|3|,|0.17|
FOP-640,1,3,|,|1|2|3|,|trunk|
FOP-328,1,3,|,|1|2|3|,|0.20.3|
FOP-1118,1,3,|,|1|2|3|,|trunk|
FOP-1549,1,3,|,|1|2|3|,|0.94|
FOP-997,1,3,|,|1|2|3|,|0.20.5|
FOP-1253,1,3,|,|1|2|3|,|0.92|
FOP-1416,1,3,|,|1|2|3|,|trunk|
FOP-43,1,3,|,|1|2|3|,|trunk|
FOP-1559,1,3,|,|1|2|3|,|trunk|
FOP-297,1,3,|,|1|2|3|,|0.20.3|
FOP-967,1,3,|,|1|2|3|,|trunk|
FOP-901,1,3,|,|1|2|3|,|0.20.5|
FOP-141,1,3,|,|1|2|3|,|trunk|
FOP-572,1,3,|,|1|2|3|,|0.20.5|
FOP-1639,2,3,|,|2|3|,|trunk|
FOP-991,1,3,|,|1|2|3|,|trunk|
FOP-1579,2,3,|1|,|1|2|3|,|
FOP-932,1,3,|,|1|2|3|,|0.20.5|
FOP-1029,1,3,|,|1|2|3|,|trunk|
FOP-1002,1,3,|,|1|2|3|,|trunk|
FOP-1270,1,3,|,|1|2|3|,|trunk|
FOP-873,1,3,|,|1|2|3|,|trunk|
FOP-318,1,3,|,|1|2|3|,|0.20.3|
FOP-1478,1,3,|,|1|2|3|,|0.94|
FOP-1428,1,3,|,|1|2|3|,|trunk|
FOP-1645,2,3,|,|2|3|,|trunk|
FOP-423,1,3,|,|1|2|3|,|0.20.4|
FOP-1123,1,3,|,|1|2|3|,|trunk|
FOP-190,1,3,|,|1|2|3|,|0.15|
FOP-1693,2,3,|,|2|3|,|trunk|
FOP-698,1,3,|,|1|2|3|,|0.20.5|
FOP-1594,2,3,|1|,|1|2|3|,|
FOP-1005,1,3,|,|1|2|3|,|trunk|
FOP-814,1,3,|,|1|2|3|,|trunk|
FOP-762,1,3,|,|1|2|3|,|trunk|
FOP-725,1,3,|,|1|2|3|,|0.20.5|
FOP-1544,1,3,|,|1|2|3|,|trunk|
FOP-126,1,3,|,|1|2|3|,|0.17|
FOP-1019,1,3,|,|1|2|3|,|trunk|
FOP-738,1,3,|,|1|2|3|,|trunk|
FOP-1119,1,3,|,|1|2|3|,|0.91|
FOP-1100,1,3,|,|1|2|3|,|0.20.5|
FOP-688,1,3,|,|1|2|3|,|0.20.5|
FOP-71,1,3,|,|1|2|3|,|trunk|
FOP-39,1,3,|,|1|2|3|,|0.17|
FOP-349,1,3,|,|1|2|3|,|0.20.3|
FOP-1013,1,3,|,|1|2|3|,|trunk|
FOP-1087,1,3,|,|1|2|3|,|trunk|
FOP-891,1,3,|,|1|2|3|,|0.20.5|
FOP-803,1,3,|,|1|2|3|,|trunk|
FOP-1574,2,3,|,|2|3|,|trunk|
FOP-832,1,3,|,|1|2|3|,|trunk|
FOP-1446,1,3,|,|1|2|3|,|0.94|
FOP-1343,1,3,|,|1|2|3|,|trunk|
FOP-709,1,3,|,|1|2|3|,|0.20.5|
FOP-208,1,3,|,|1|2|3|,|0.15|
FOP-935,1,3,|,|1|2|3|,|0.20.5|
FOP-1321,1,3,|,|1|2|3|,|trunk|
FOP-1551,1,3,|,|1|2|3|,|trunk|
FOP-1011,1,3,|,|1|2|3|,|trunk|
FOP-1082,1,3,|,|1|2|3|,|trunk|
FOP-1114,1,3,|,|1|2|3|,|trunk|
FOP-864,1,3,|,|1|2|3|,|trunk|
FOP-324,1,3,|,|1|2|3|,|0.20.3|
FOP-500,1,3,|,|1|2|3|,|0.20.4|
FOP-1003,1,3,|,|1|2|3|,|trunk|
FOP-834,1,3,|,|1|2|3|,|trunk|
FOP-1187,1,3,|,|1|2|3|,|trunk|
FOP-979,1,3,|,|1|2|3|,|0.20.5|
FOP-1064,1,3,|,|1|2|3|,|trunk|
FOP-859,1,3,|,|1|2|3|,|trunk|
FOP-1586,2,3,|,|2|3|,|trunk|
FOP-7,1,3,|,|1|2|3|,|0.20.3|
FOP-257,1,3,|,|1|2|3|,|trunk|
FOP-847,1,3,|,|1|2|3|,|trunk|
FOP-194,1,3,|,|1|2|3|,|trunk|
FOP-708,1,3,|,|1|2|3|,|0.20.4|
FOP-1021,1,3,|,|1|2|3|,|trunk|
FOP-495,1,3,|,|1|2|3|,|0.20.4|
FOP-651,1,3,|,|1|2|3|,|0.20.5|
FOP-123,1,3,|,|1|2|3|,|trunk|
FOP-279,1,3,|,|1|2|3|,|0.20.2|
FOP-51,1,3,|,|1|2|3|,|0.17|
FOP-565,1,3,|,|1|2|3|,|0.20.4|
FOP-823,1,3,|,|1|2|3|,|trunk|
FOP-242,1,3,|,|1|2|3|,|trunk|
FOP-789,1,3,|,|1|2|3|,|trunk|
FOP-1062,1,3,|,|1|2|3|,|0.20.5|
FOP-1499,1,3,|,|1|2|3|,|0.94|
FOP-45,1,3,|,|1|2|3|,|0.17|
FOP-1819,2,3,|,|2|3|,|0.20.5|
FOP-1170,1,3,|,|1|2|3|,|trunk|
FOP-1268,1,3,|,|1|2|3|,|trunk|
FOP-456,1,3,|,|1|2|3|,|0.20.4|
FOP-1097,1,3,|,|1|2|3|,|trunk|
FOP-903,1,3,|,|1|2|3|,|trunk|
FOP-1264,1,3,|,|1|2|3|,|0.92|
FOP-1287,1,3,|,|1|2|3|,|trunk|
FOP-1517,1,3,|,|1|2|3|,|trunk|
FOP-400,1,3,|,|1|2|3|,|0.20.4|
FOP-439,1,3,|,|1|2|3|,|0.20.4|
FOP-855,1,3,|,|1|2|3|,|0.20.5|
FOP-582,1,3,|,|1|2|3|,|0.20.5|
FOP-746,1,3,|,|1|2|3|,|0.20.5|
FOP-761,1,3,|,|1|2|3|,|0.20.5|
FOP-204,1,3,|,|1|2|3|,|0.15|
FOP-1132,1,3,|,|1|2|3|,|0.90|
FOP-1368,1,3,|,|1|2|3|,|trunk|
FOP-721,1,3,|,|1|2|3|,|trunk|
FOP-1048,1,3,|,|1|2|3|,|trunk|
FOP-1110,1,3,|,|1|2|3|,|trunk|
FOP-461,1,3,|,|1|2|3|,|0.20.5|
FOP-956,1,3,|,|1|2|3|,|trunk|
FOP-812,1,3,|,|1|2|3|,|trunk|
FOP-210,1,3,|,|1|2|3|,|trunk|
FOP-85,1,3,|,|1|2|3|,|trunk|
FOP-865,1,3,|,|1|2|3|,|trunk|
FOP-982,1,3,|,|1|2|3|,|0.20.5|
FOP-1142,1,3,|,|1|2|3|,|0.91|
FOP-30,1,3,|,|1|2|3|,|trunk|
FOP-1317,1,3,|,|1|2|3|,|0.93|
FOP-948,1,3,|,|1|2|3|,|trunk|
FOP-1049,1,3,|,|1|2|3|,|trunk|
FOP-80,1,3,|,|1|2|3|,|trunk|
FOP-1185,1,3,|,|1|2|3|,|0.92|
FOP-1601,2,3,|1|,|1|2|3|,|
FOP-1641,2,3,|,|2|3|,|trunk|
FOP-1034,1,3,|,|1|2|3|,|trunk|
FOP-256,1,3,|,|1|2|3|,|trunk|
FOP-706,1,3,|,|1|2|3|,|trunk|
FOP-1302,1,3,|,|1|2|3|,|0.93|
FOP-936,1,3,|,|1|2|3|,|trunk|
FOP-170,1,3,|,|1|2|3|,|trunk|
FOP-994,1,3,|,|1|2|3|,|trunk|
FOP-629,1,3,|,|1|2|3|,|0.20.5|
FOP-226,1,3,|,|1|2|3|,|0.20.3|
FOP-20,1,3,|,|1|2|3|,|trunk|
FOP-1481,1,3,|,|1|2|3|,|0.94|
FOP-975,1,3,|,|1|2|3|,|trunk|
FOP-75,1,3,|,|1|2|3|,|0.17|
FOP-99,1,3,|,|1|2|3|,|trunk|
FOP-263,1,3,|,|1|2|3|,|0.15|
FOP-308,1,3,|,|1|2|3|,|0.17|
FOP-1035,1,3,|,|1|2|3|,|trunk|
FOP-1193,1,3,|,|1|2|3|,|0.92|
FOP-921,1,3,|,|1|2|3|,|trunk|
FOP-562,1,3,|,|1|2|3|,|0.20.5|
FOP-1125,1,3,|,|1|2|3|,|0.91|
FOP-1294,1,3,|,|1|2|3|,|trunk|
FOP-59,1,3,|,|1|2|3|,|trunk|
FOP-1400,1,3,|,|1|2|3|,|trunk|
FOP-146,1,3,|,|1|2|3|,|trunk|
FOP-1704,2,3,|1|,|1|2|3|,|
FOP-851,1,3,|,|1|2|3|,|0.20.5|
FOP-162,1,3,|,|1|2|3|,|trunk|
FOP-430,1,3,|,|1|2|3|,|0.20.4|
FOP-931,1,3,|,|1|2|3|,|0.20.5|
FOP-751,1,3,|,|1|2|3|,|trunk|
FOP-1136,1,3,|,|1|2|3|,|0.91|
FOP-685,1,3,|,|1|2|3|,|0.20.5|
FOP-1438,1,3,|,|1|2|3|,|trunk|
FOP-344,1,3,|,|1|2|3|,|trunk|
FOP-118,1,3,|,|1|2|3|,|trunk|
