Key,Ticket Creation Date,Resolved Date,Recorded AV,Assumed AV,Recorded AV with Missing Dates
STR-2260,5,7,|,|5|6|7|,|Nightly Build|
STR-2253,5,7,|4|,|4|5|6|7|,|
STR-2249,5,7,|4|,|4|5|6|7|,|
STR-2248,5,7,|4|,|4|5|6|7|,|
STR-2256,5,7,|4|,|4|5|6|7|,|
STR-2268,5,7,|4|,|4|5|6|7|,|
STR-2271,5,7,|4|,|4|5|6|7|,|
STR-2270,5,7,|4|,|4|5|6|7|,|
STR-2262,5,7,|4|,|4|5|6|7|,|
STR-2266,5,7,|,|5|6|7|,|Nightly Build|
STR-2275,5,7,|4|,|4|5|6|7|,|
STR-2276,5,7,|4|,|4|5|6|7|,|
STR-2273,5,7,|4|,|4|5|6|7|,|
STR-2274,5,7,|4|,|4|5|6|7|,|
STR-2283,5,7,|2|,|2|3|4|5|6|7|,|
STR-2289,5,7,|4|,|4|5|6|7|,|
STR-2284,5,7,|4|,|4|5|6|7|,|
STR-2288,5,7,|4|,|4|5|6|7|,|
STR-2287,5,7,|4|,|4|5|6|7|,|
STR-2286,5,7,|,|5|6|7|,|Future|
STR-2295,6,7,|4|,|4|5|6|7|,|
STR-2294,6,7,|,|6|7|,|1.1 RC2|
STR-2299,6,7,|4|,|4|5|6|7|,|
STR-2297,6,7,|4|,|4|5|6|7|,|
STR-2298,6,7,|,|6|7|,|Nightly Build|
STR-2315,6,7,|4|,|4|5|6|7|,|
STR-2316,6,7,|4|,|4|5|6|7|,|
STR-2311,6,7,|4|,|4|5|6|7|,|
STR-2307,6,7,|,|6|7|,|Future|
STR-2313,6,7,|5|,|5|6|7|,|
STR-2300,6,7,|4|,|4|5|6|7|,|
STR-2317,6,7,|5|,|5|6|7|,|
STR-2323,6,7,|4|,|4|5|6|7|,|
STR-2322,6,7,|4|,|4|5|6|7|,|
STR-2320,6,7,|2|,|2|3|4|5|6|7|,|
STR-2324,6,7,|4|,|4|5|6|7|,|
STR-2318,6,7,|4|,|4|5|6|7|,|
STR-2327,6,7,|,|6|7|,|Nightly Build|
STR-2339,6,7,|2|,|2|3|4|5|6|7|,|
STR-2334,6,7,|4|,|4|5|6|7|,|
STR-2326,6,7,|2|,|2|3|4|5|6|7|,|
STR-2336,6,7,|5|,|5|6|7|,|
STR-2337,6,7,|4|,|4|5|6|7|,|
STR-2348,6,7,|,|6|7|,|Nightly Build|
STR-2345,6,7,|2|,|2|3|4|5|6|7|,|
STR-2346,6,7,|5|,|5|6|7|,|
STR-2343,6,7,|,|6|7|,|Future|
STR-2352,6,7,|2|,|2|3|4|5|6|7|,|
STR-2355,6,7,|4|,|4|5|6|7|,|
STR-2353,6,7,|5|,|5|6|7|,|
STR-2349,6,7,|2|,|2|3|4|5|6|7|,|
STR-2361,6,7,|4|,|4|5|6|7|,|
STR-2364,6,7,|4|,|4|5|6|7|,|
STR-2360,6,7,|4|,|4|5|6|7|,|
STR-2366,6,7,|,|6|7|,|Future|
STR-2362,6,7,|4|,|4|5|6|7|,|
STR-2367,6,7,|4|,|4|5|6|7|,|
STR-2370,6,7,|,|6|7|,|Nightly Build|
STR-2371,6,7,|,|6|7|,|Nightly Build|
STR-2373,6,7,|,|6|7|,|Future|
STR-2377,6,7,|,|6|7|,|Nightly Build|
STR-2376,6,7,|4|,|4|5|6|7|,|
STR-2379,6,7,|4|,|4|5|6|7|,|
STR-2382,6,7,|4|,|4|5|6|7|,|
STR-2380,6,7,|4|,|4|5|6|7|,|
STR-2385,6,7,|4|,|4|5|6|7|,|
STR-2383,6,7,|,|6|7|,|Future|
STR-2389,6,7,|4|,|4|5|6|7|,|
STR-2386,6,7,|4|,|4|5|6|7|,|
STR-2394,6,7,|,|6|7|,|Nightly Build|
STR-2402,6,7,|5|,|5|6|7|,|
STR-2396,6,7,|5|,|5|6|7|,|
STR-2400,6,7,|5|,|5|6|7|,|
STR-2401,6,7,|2|,|2|3|4|5|6|7|,|
STR-2395,6,7,|,|6|7|,|Nightly Build|
STR-2406,6,7,|5|,|5|6|7|,|
STR-2409,6,7,|4|,|4|5|6|7|,|
STR-2407,6,7,|,|6|7|,|Future|
STR-2405,6,7,|,|6|7|,|Future|
STR-2403,6,7,|4|,|4|5|6|7|,|
STR-2404,6,7,|4|,|4|5|6|7|,|
STR-2408,6,7,|4|,|4|5|6|7|,|
STR-2418,6,7,|4|,|4|5|6|7|,|
STR-2419,6,7,|4|,|4|5|6|7|,|
STR-2411,6,7,|4|,|4|5|6|7|,|
STR-2415,6,7,|4|,|4|5|6|7|,|
STR-2430,6,7,|4|,|4|5|6|7|,|
STR-2420,6,7,|2|,|2|3|4|5|6|7|,|
STR-2423,6,7,|,|6|7|,|Nightly Build|
STR-2421,6,7,|2|,|2|3|4|5|6|7|,|
STR-2431,6,7,|4|,|4|5|6|7|,|
STR-2422,6,7,|4|,|4|5|6|7|,|
STR-2442,6,7,|4|,|4|5|6|7|,|
STR-2432,6,7,|4|,|4|5|6|7|,|
STR-2440,6,7,|5|,|5|6|7|,|
STR-2466,7,7,|,|7|,|Nightly Build|
STR-2464,7,7,|5|,|5|6|7|,|
STR-2469,7,7,|4|,|4|5|6|7|,|
STR-2470,7,7,|4|,|4|5|6|7|,|
STR-2484,7,7,|,|7|,|Nightly Build|
STR-2488,7,7,|6|,|6|7|,|
STR-2501,7,7,|6|,|6|7|,|
STR-2477,7,7,|5|,|5|6|7|,|
STR-2490,7,7,|6|,|6|7|,|
STR-2507,7,7,|6|,|6|7|,|
STR-2508,7,7,|6|,|6|7|,|
STR-2510,7,7,|,|7|,|Future|
STR-2506,7,7,|6|,|6|7|,|
STR-2511,7,7,|6|,|6|7|,|
STR-2514,7,7,|2|,|2|3|4|5|6|7|,|
STR-2516,7,7,|,|7|,|Future|
STR-2537,7,7,|2|,|2|3|4|5|6|7|,|
STR-2517,7,7,|6|,|6|7|,|
STR-2542,7,7,|6|,|6|7|,|
STR-2540,7,7,|,|7|,|Nightly Build|
STR-2543,7,7,|6|,|6|7|,|
STR-2552,7,7,|,|7|,|Future|
STR-2544,7,7,|2|,|2|3|4|5|6|7|,|
STR-2562,7,7,|6|,|6|7|,|
STR-2553,7,7,|6|,|6|7|,|
STR-2551,7,7,|6|,|6|7|,|
STR-2576,7,7,|,|7|,|1.3.0|
STR-2567,7,7,|,|7|,|Future|
STR-2563,7,7,|2|,|2|3|4|5|6|7|,|
STR-2564,7,7,|2|,|2|3|4|5|6|7|,|
STR-2573,7,7,|4|,|4|5|6|7|,|
STR-2571,7,7,|2|,|2|3|4|5|6|7|,|
STR-2600,7,7,|6|,|6|7|,|
STR-2607,7,7,|6|,|6|7|,|
STR-2599,7,7,|6|,|6|7|,|
STR-2593,7,7,|,|7|,|1.1 RC1|
STR-2594,7,7,|6|,|6|7|,|
STR-2578,7,7,|,|7|,|Nightly Build|
STR-2617,7,7,|6|,|6|7|,|
STR-2620,7,7,|2|,|2|3|4|5|6|7|,|
STR-2618,7,7,|6|,|6|7|,|
STR-2633,7,7,|,|7|,|Nightly Build|
STR-2638,7,7,|,|7|,|Nightly Build|
STR-2631,7,7,|6|,|6|7|,|
STR-2634,7,7,|6|,|6|7|,|
STR-2632,7,7,|6|,|6|7|,|
STR-2641,7,7,|,|7|,|Nightly Build|
STR-2650,7,7,|,|7|,|Nightly Build|
STR-2649,7,7,|,|7|,|Nightly Build|
STR-2647,7,7,|,|7|,|Nightly Build|
STR-2648,7,7,|,|7|,|Nightly Build|
STR-2668,7,7,|,|7|,|1.2.8|
STR-2659,7,7,|2|,|2|3|4|5|6|7|,|
STR-2664,7,7,|,|7|,|1.2.8|
STR-2666,7,7,|,|7|,|1.2.8|
STR-2654,7,7,|,|7|,|Nightly Build|
STR-2671,7,7,|,|7|,|1.3.0|
STR-2684,7,7,|6|,|6|7|,|
STR-2680,7,7,|,|7|,|Nightly Build|
STR-2673,7,7,|4|,|4|5|6|7|,|
STR-2669,7,7,|,|7|,|1.2.8|
STR-2681,7,7,|4|,|4|5|6|7|,|
STR-2701,7,7,|,|7|,|1.2.8|
STR-2691,7,7,|6|,|6|7|,|
STR-2696,7,7,|6|,|6|7|,|
STR-2695,7,7,|6|,|6|7|,|
STR-2715,7,7,|,|7|,|1.2.8|
STR-2702,7,7,|6|,|6|7|,|
STR-2711,7,7,|,|7|,|1.2.8|
STR-2713,7,7,|,|7|,|Future|
STR-2744,7,7,|2|,|2|3|4|5|6|7|,|
STR-2745,7,7,|,|7|,|1.2.8|
STR-2748,7,7,|,|7|,|1.2.8|
STR-2753,7,7,|6|,|6|7|,|
STR-2783,7,7,|,|7|,|Future|
STR-2781,7,7,|,|7|,|1.2.8|
STR-2765,7,7,|6|,|6|7|,|
STR-2785,7,7,|,|7|,|Nightly Build|
STR-2789,7,7,|,|7|,|1.2.8|
STR-2790,7,7,|,|7|,|1.3.1|
STR-2799,7,7,|,|7|,|1.2.8|
STR-2813,7,7,|,|7|,|Future|
STR-2794,7,7,|2|,|2|3|4|5|6|7|,|
STR-2825,7,7,|2|,|2|3|4|5|6|7|,|
STR-2830,7,7,|,|7|,|1.2.9|
STR-3000,7,7,|,|7|,|1.2.9|1.3.5|
STR-2646,7,7,|6|,|6|7|,|
STR-3079,7,7,|,|7|,|1.3.8|
STR-3062,7,7,|2|,|2|3|4|5|6|7|,|
STR-3063,7,7,|,|7|,|1.0.1|
STR-3061,7,7,|2|,|2|3|4|5|6|7|,|
STR-2738,7,7,|,|7|,|1.2.8|
STR-2310,6,7,|3|4|5|,|3|4|5|6|7|,|Nightly Build|
STR-3041,7,7,|,|7|,|1.3.8|
STR-3087,7,7,|6|,|6|7|,|
STR-3089,7,7,|,|7|,|1.1.1|
STR-3103,7,7,|,|7|,|1.3.8|
STR-3106,7,7,|,|7|,|1.2.9|
STR-3129,7,7,|2|,|2|3|4|5|6|7|,|
STR-3131,7,7,|,|7|,|1.1.1|
STR-3133,7,7,|,|7|,|1.3.8|
STR-3138,7,7,|6|,|6|7|,|
STR-3140,7,7,|,|7|,|1.3.8|
STR-3141,7,7,|,|7|,|1.3.5|
STR-3145,7,7,|6|,|6|7|,|
STR-3151,7,7,|,|7|,|1.3.8|
STR-2628,7,7,|,|7|,|Nightly Build|
STR-2764,7,7,|,|7|,|1.2.8|
STR-2636,7,7,|,|7|,|Nightly Build|
STR-1563,3,7,|,|3|4|5|6|7|,|Future|
STR-2602,7,7,|,|7|,|Future|
STR-1905,3,7,|,|3|4|5|6|7|,|Nightly Build|
STR-2621,7,7,|,|7|,|1.3.0|
STR-3158,7,7,|,|7|,|1.3.8|
STR-2126,3,7,|2|,|2|3|4|5|6|7|,|
STR-3154,7,7,|2|,|2|3|4|5|6|7|,|
STR-3162,7,7,|,|7|,|1.3.9|
STR-3166,7,7,|,|7|,|1.3.8|1.3.9|
STR-3135,7,7,|,|7|,|1.3.8|
STR-262,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-3142,7,7,|,|7|,|1.3.9|
STR-3130,7,7,|,|7|,|1.3.5|1.3.8|
STR-3096,7,7,|,|7|,|1.3.9|
STR-3183,7,7,|,|7|,|1.3.8|
STR-2184,4,7,|,|4|5|6|7|,|Future|
STR-3182,7,7,|2|,|2|3|4|5|6|7|,|
STR-3208,7,7,|,|7|,|1.3.10|
STR-2716,7,7,|,|7|,|Future|
STR-3213,7,7,|3|,|3|4|5|6|7|,|
STR-3214,7,7,|3|,|3|4|5|6|7|,|
STR-3225,7,7,|,|7|,|1.3.10|
