Key,Number of Closed and Linked Bugs,Number of C/L Bugs with no AV,Percent of C/L Bugs with no AV,Number of C/L Bugs with First AV after Ticket Creation,Percent of C/L Bugs with First AV after Ticket Creation,Number of C/L Bugs with a Problem,Percent of C/L Bugs with a Problem
FLEX,620.0,329.0,0.5306451612903226,9.0,0.014516129032258065,338.0,0.5451612903225806
HAWQ,478.0,460.0,0.9623430962343096,4.0,0.008368200836820083,464.0,0.9707112970711297
JENA,432.0,68.0,0.1574074074074074,5.0,0.011574074074074073,73.0,0.16898148148148148
LENS,339.0,285.0,0.8407079646017699,10.0,0.029498525073746312,295.0,0.8702064896755162
MADLIB,73.0,72.0,0.9863013698630136,0.0,0.0,72.0,0.9863013698630136
ROL,356.0,304.0,0.8539325842696629,11.0,0.03089887640449438,315.0,0.8848314606741573
