Bug ID,Version Name,Days From Version to FV,LOC touched from Version to FV,(i -FV)/(OV-FV),SZZ0,SZZ25,SZZ50,SZZ75,SZZ100,SZZB,Actual
XERCESJ-919,2.6.0,279,1386,3.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-919,2.5.0,392,1386,4.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-919,2.4.0,518,1429,5.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-919,2.3.0,577,1466,6.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-919,2.2.1,653,1609,7.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-919,2.2.0,700,1609,8.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-919,2.1.0,729,1609,9.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-919,2.0.2,797,1641,10.0,No,No,Yes,Yes,Yes,No,No
XERCESJ-919,2.0.1,906,2203,11.0,No,No,No,Yes,Yes,No,No
XERCESJ-919,2.0.0,939,2203,12.0,No,No,No,Yes,Yes,No,No
XERCESJ-919,2.0.0 [beta 4],982,2273,13.0,No,No,No,Yes,Yes,No,No
XERCESJ-919,2.0.0 [beta 3],1032,2273,14.0,No,No,No,No,No,No,No
XERCESJ-919,2.0.0 [beta 2],1098,2273,15.0,No,No,No,No,No,No,No
XERCESJ-919,2.0.0 [beta],1112,2273,16.0,No,No,No,No,No,No,No
XERCESJ-919,2.0.0 [alpha],1357,2273,17.0,No,No,No,No,No,No,No
XERCESJ-923,2.7.0,0,0,0.0,No,No,No,No,No,No,No
XERCESJ-923,2.6.2,55,90,1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-923,2.6.1,69,90,2.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-923,2.6.0,146,124,3.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-923,2.5.0,259,133,4.0,Yes,Yes,Yes,Yes,Yes,Yes,No
XERCESJ-923,2.4.0,385,133,5.0,Yes,Yes,Yes,Yes,Yes,Yes,No
