Bug ID,Version Name,Days From Version to FV,LOC touched from Version to FV,(i -FV)/(OV-FV),SZZ0,SZZ25,SZZ50,SZZ75,SZZ100,SZZB,Actual
QPIDJMS-95,0.5.0,0,0,0.0,No,No,No,No,No,No,No
QPIDJMS-95,0.4.0,5,56,1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
QPIDJMS-95,0.3.0,71,599,2.0,Yes,Yes,Yes,Yes,Yes,Yes,No
QPIDJMS-95,0.2.0,100,689,3.0,Yes,Yes,Yes,Yes,Yes,Yes,No
QPIDJMS-95,0.1.0,158,925,4.0,Yes,Yes,Yes,Yes,Yes,Yes,No
QPIDJMS-94,0.5.0,0,0,0.0,No,No,No,No,No,No,No
QPIDJMS-94,0.4.0,2,22,1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
QPIDJMS-94,0.3.0,68,33,2.0,Yes,Yes,Yes,Yes,Yes,Yes,No
QPIDJMS-94,0.2.0,97,46,3.0,Yes,Yes,Yes,Yes,Yes,Yes,No
QPIDJMS-94,0.1.0,155,68,4.0,Yes,Yes,Yes,Yes,Yes,Yes,No
QPIDJMS-93,0.5.0,0,0,0.0,No,No,No,No,No,No,No
QPIDJMS-93,0.4.0,0,141,1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
QPIDJMS-93,0.3.0,66,141,2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
QPIDJMS-93,0.2.0,95,141,3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
QPIDJMS-93,0.1.0,153,141,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
QPIDJMS-114,0.6.0,0,0,0.0,No,No,No,No,No,No,No
QPIDJMS-114,0.5.0,23,571,1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
QPIDJMS-114,0.4.0,35,855,2.0,No,No,No,Yes,Yes,No,No
QPIDJMS-114,0.3.0,101,866,3.0,No,No,No,Yes,Yes,No,No
QPIDJMS-114,0.2.0,130,879,4.0,No,No,No,Yes,Yes,No,No
QPIDJMS-114,0.1.0,188,901,5.0,No,No,No,Yes,Yes,No,No
QPIDJMS-115,0.6.0,0,0,0.0,No,No,No,No,No,No,No
QPIDJMS-115,0.5.0,23,601,1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
QPIDJMS-115,0.4.0,35,993,2.0,Yes,Yes,Yes,Yes,Yes,Yes,No
QPIDJMS-115,0.3.0,101,1202,3.0,Yes,Yes,Yes,Yes,Yes,Yes,No
QPIDJMS-115,0.2.0,130,1259,4.0,Yes,Yes,Yes,Yes,Yes,Yes,No
QPIDJMS-115,0.1.0,188,1334,5.0,Yes,Yes,Yes,Yes,Yes,Yes,No
QPIDJMS-116,0.6.0,0,0,0.0,No,No,No,No,No,No,No
QPIDJMS-116,0.5.0,37,376,1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
QPIDJMS-116,0.4.0,49,719,2.0,Yes,Yes,Yes,Yes,Yes,Yes,No
QPIDJMS-116,0.3.0,115,719,3.0,Yes,Yes,Yes,Yes,Yes,Yes,No
QPIDJMS-116,0.2.0,144,803,4.0,Yes,Yes,Yes,Yes,Yes,Yes,No
QPIDJMS-116,0.1.0,202,863,5.0,Yes,Yes,Yes,Yes,Yes,Yes,No
QPIDJMS-111,0.6.0,0,0,0.0,No,No,No,No,No,No,No
QPIDJMS-111,0.5.0,18,929,1.0,No,Yes,Yes,Yes,Yes,No,Yes
QPIDJMS-111,0.4.0,30,1520,2.0,No,No,Yes,Yes,Yes,No,No
QPIDJMS-111,0.3.0,96,2362,3.0,No,No,Yes,Yes,Yes,No,No
QPIDJMS-111,0.2.0,125,2650,4.0,No,No,Yes,Yes,Yes,No,No
QPIDJMS-111,0.1.0,183,3036,5.0,No,No,Yes,Yes,Yes,No,No
QPIDJMS-43,0.40.0,0,0,0.0,No,No,No,No,No,No,No
QPIDJMS-43,0.39.0,9,49,0.03225806451612903,Yes,Yes,Yes,Yes,Yes,Yes,Yes
QPIDJMS-43,0.38.0,26,49,0.06451612903225806,Yes,Yes,Yes,Yes,Yes,Yes,Yes
QPIDJMS-43,0.37.0,71,82,0.0967741935483871,Yes,Yes,Yes,Yes,Yes,Yes,Yes
QPIDJMS-43,0.36.0,114,82,0.12903225806451613,Yes,Yes,Yes,Yes,Yes,Yes,Yes
QPIDJMS-43,0.35.0,142,82,0.16129032258064516,Yes,Yes,Yes,Yes,Yes,Yes,Yes
QPIDJMS-43,0.34.0,167,84,0.1935483870967742,Yes,Yes,Yes,Yes,Yes,Yes,Yes
QPIDJMS-43,0.33.0,181,84,0.22580645161290322,Yes,Yes,Yes,Yes,Yes,Yes,Yes
QPIDJMS-43,0.32.0,223,139,0.25806451612903225,Yes,Yes,Yes,Yes,Yes,Yes,Yes
QPIDJMS-43,0.31.0,261,302,0.2903225806451613,No,Yes,Yes,Yes,Yes,No,Yes
QPIDJMS-43,0.30.0,286,302,0.3225806451612903,No,Yes,Yes,Yes,Yes,No,Yes
QPIDJMS-43,0.29.0,324,302,0.3548387096774194,No,Yes,Yes,Yes,Yes,No,Yes
QPIDJMS-43,0.28.0,363,347,0.3870967741935484,No,Yes,Yes,Yes,Yes,No,Yes
QPIDJMS-43,0.27.0,402,347,0.41935483870967744,No,Yes,Yes,Yes,Yes,No,Yes
QPIDJMS-43,0.26.0,432,347,0.45161290322580644,No,Yes,Yes,Yes,Yes,No,Yes
QPIDJMS-43,0.25.0,447,347,0.4838709677419355,No,Yes,Yes,Yes,Yes,No,Yes
