Bug ID,Bug Resolution Date,Classes Touched by Fix,Earliest AV,Version of Ticket Creation,Version of Fix
TINKERPOP-1196,2016-06-15T18:20:09.000+0000,CHANGELOG.asciidoc|gremlin-driver/src/main/java/org/apache/tinkerpop/gremlin/driver/ResultQueue.java|gremlin-driver/src/main/java/org/apache/tinkerpop/gremlin/driver/ResultSet.java|,5,6,7
TINKERPOP-2044,2018-10-04T16:15:54.000+0000,CHANGELOG.asciidoc|docs/src/reference/gremlin-applications.asciidoc|gremlin-driver/src/main/java/org/apache/tinkerpop/gremlin/driver/Cluster.java|gremlin-driver/src/main/java/org/apache/tinkerpop/gremlin/driver/ConnectionPool.java|gremlin-driver/src/main/java/org/apache/tinkerpop/gremlin/driver/Settings.java|gremlin-driver/src/test/java/org/apache/tinkerpop/gremlin/driver/SettingsTest.java|gremlin-server/src/test/java/org/apache/tinkerpop/gremlin/server/GremlinDriverIntegrateTest.java|,15,16,16
TINKERPOP-1511,2016-10-17T18:14:20.000+0000,CHANGELOG.asciidoc|gremlin-server/src/main/java/org/apache/tinkerpop/gremlin/server/op/traversal/TraversalOpProcessor.java|,8,9,10
