Bug ID,Bug Resolution Date,Classes Touched by Fix,Earliest AV,Version of Ticket Creation,Version of Fix
QPIDJMS-236,2016-12-12T18:03:40.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/builders/AmqpProducerBuilder.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/integration/SessionIntegrationTest.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/test/testpeer/TestAmqpPeer.java|,12,13,13
QPIDJMS-116,2015-10-08T16:47:11.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsMessageConsumer.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsSession.java|,5,6,6
QPIDJMS-237,2016-12-14T22:09:15.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/AmqpAbstractResource.java|,12,13,13
QPIDJMS-197,2016-08-04T16:18:20.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/AmqpAnonymousFallbackProducer.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/integration/ProducerIntegrationTest.java|,10,11,11
QPIDJMS-198,2016-08-05T18:10:34.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/AmqpFixedProducer.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/integration/ProducerIntegrationTest.java|,10,11,11
QPIDJMS-231,2017-02-03T16:37:48.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsLocalTransactionContext.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsMessageConsumer.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsNoTxTransactionContext.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsTransactionContext.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsTransactionSynchronization.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/message/JmsInboundMessageDispatch.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/AmqpConsumer.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/integration/ConsumerIntegrationTest.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/integration/TransactionsIntegrationTest.java|,11,13,14
QPIDJMS-111,2015-10-08T16:46:28.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsConnection.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/integration/ConnectionIntegrationTest.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/integration/SessionIntegrationTest.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/provider/failover/FailoverIntegrationTest.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/test/testpeer/TestAmqpPeer.java|,5,6,6
QPIDJMS-199,2016-09-01T15:45:32.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/AmqpAbstractResource.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/AmqpSession.java|,10,11,11
QPIDJMS-195,2016-08-03T18:53:08.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/AmqpProvider.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/provider/amqp/AmqpProviderTest.java|,10,11,11
QPIDJMS-196,2016-08-03T22:22:35.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/AmqpAnonymousFallbackProducer.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/integration/ProducerIntegrationTest.java|,10,11,11
QPIDJMS-43,2015-05-18T10:03:03.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsSession.java|,1,2,33
QPIDJMS-42,2015-04-16T20:02:52.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/message/AmqpWritableBuffer.java|,1,2,31
QPIDJMS-41,2015-04-14T14:11:06.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsConnection.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsConnectionConsumer.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsMessageConsumer.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsMessageProducer.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsSession.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/provider/failover/FailoverIntegrationTest.java|,1,2,31
QPIDJMS-40,2015-04-15T20:06:46.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/message/AmqpWritableBuffer.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/provider/amqp/message/AmqpWritableBufferTest.java|,1,2,29
QPIDJMS-49,2015-05-20T13:29:19.000+0000,qpid-jms-client/src/test/java/org/apache/qpid/jms/integration/BytesMessageIntegrationTest.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/integration/TextMessageIntegrationTest.java|,1,2,3
QPIDJMS-48,2015-06-09T17:04:58.000+0000,qpid-jms-docs/Configuration.md|,1,2,3
QPIDJMS-227,2016-11-28T18:03:20.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/AmqpAnonymousFallbackProducer.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/integration/IntegrationTestFixture.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/integration/SessionIntegrationTest.java|,11,13,13
QPIDJMS-107,2015-09-10T16:36:18.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsMessageConsumer.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/integration/ConsumerIntegrationTest.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/test/testpeer/TestAmqpPeer.java|,5,6,6
QPIDJMS-228,2016-12-12T15:28:58.000+0000,qpid-jms-docs/Configuration.md|,12,13,13
QPIDJMS-108,2015-10-08T16:44:54.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsConnection.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/DefaultProviderListener.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/ProviderListener.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/ProviderWrapper.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/AmqpFixedProducer.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/AmqpProvider.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/failover/FailoverProvider.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/integration/ProducerIntegrationTest.java|,5,6,6
QPIDJMS-102,2015-08-27T10:40:31.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsSession.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/integration/SessionIntegrationTest.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/test/testpeer/TestAmqpPeer.java|,4,5,5
QPIDJMS-223,2016-11-17T00:01:41.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/AmqpSupport.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/provider/amqp/AmqpSupportTest.java|,12,13,13
QPIDJMS-344,2017-11-06T16:10:11.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsConnection.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsConnectionListener.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/DefaultProviderListener.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/Provider.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/ProviderListener.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/ProviderWrapper.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/AmqpProvider.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/AmqpRedirect.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/builders/AmqpConnectionBuilder.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/failover/FailoverProvider.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/JmsDefaultConnectionListener.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/provider/mock/MockProvider.java|qpid-jms-interop-tests/qpid-jms-activemq-tests/src/test/java/org/apache/qpid/jms/consumer/JmsConsumerPriorityDispatchTest.java|qpid-jms-interop-tests/qpid-jms-activemq-tests/src/test/java/org/apache/qpid/jms/discovery/FileWatcherDiscoveryTest.java|qpid-jms-interop-tests/qpid-jms-activemq-tests/src/test/java/org/apache/qpid/jms/discovery/JmsAmqpDiscoveryTest.java|qpid-jms-interop-tests/qpid-jms-activemq-tests/src/test/java/org/apache/qpid/jms/transactions/JmsTransactedConsumerTest.java|,19,20,20
QPIDJMS-103,2015-08-27T16:21:21.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsMessageConsumer.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/util/AbstractMessageQueue.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/util/MessageQueue.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/util/FifoMessageQueueTest.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/util/PriorityMessageQueueTest.java|qpid-jms-interop-tests/qpid-jms-activemq-tests/src/test/java/org/apache/qpid/jms/failover/JmsFailoverTest.java|,4,5,5
QPIDJMS-224,2016-11-18T20:42:10.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsQueueSender.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/producer/JmsQueueSenderTest.java|,12,13,13
QPIDJMS-104,2015-08-27T10:39:20.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsConnection.java|,4,5,5
QPIDJMS-346,2017-12-11T16:05:23.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/AmqpConnectionSession.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/integration/SubscriptionsIntegrationTest.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/test/testpeer/TestAmqpPeer.java|,20,21,21
QPIDJMS-226,2016-11-22T18:00:13.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsConnection.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/provider/failover/FailoverIntegrationTest.java|,12,13,13
QPIDJMS-340,2017-10-13T15:27:36.000+0000,apache-qpid-jms/pom.xml|,19,20,20
QPIDJMS-100,2015-08-26T16:40:15.000+0000,qpid-jms-client/src/test/java/org/apache/qpid/jms/transports/netty/NettyTcpTransportTest.java|,4,5,5
QPIDJMS-221,2016-11-11T22:32:19.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/AmqpConsumer.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/integration/ZeroPrefetchIntegrationTest.java|,12,13,13
QPIDJMS-342,2018-04-25T10:10:26.000+0000,qpid-jms-client/src/test/java/org/apache/qpid/jms/provider/failover/FailoverSocketLevelAcceptFailures.java|,19,20,25
QPIDJMS-189,2016-09-01T15:22:27.000+0000,qpid-jms-client/src/test/java/org/apache/qpid/jms/provider/amqp/message/AmqpJmsMessageFacadeTest.java|,9,10,11
QPIDJMS-222,2016-11-16T22:08:46.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/message/AmqpJmsMessageFacade.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/provider/amqp/message/AmqpJmsMessageFacadeTest.java|,12,13,13
QPIDJMS-182,2016-05-25T20:50:26.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/transports/TransportOptions.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/transports/TransportSslOptions.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/transports/TransportOptionsTest.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/transports/TransportSslOptionsTest.java|,9,10,10
QPIDJMS-184,2016-06-14T15:10:13.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/selector/parser/SelectorParserImpl.java|qpid-jms-client/src/main/javacc/SelectorParserImpl.jj|qpid-jms-client/src/test/java/org/apache/qpid/jms/selector/SelectorParserTest.java|,9,10,10
QPIDJMS-33,2015-03-31T14:57:33.000+0000,qpid-jms-client/src/test/java/org/apache/qpid/jms/provider/failover/FailoverProviderTest.java|,1,2,20
QPIDJMS-39,2015-04-17T09:48:04.000+0000,qpid-jms-docs/Configuration.md|,1,2,29
QPIDJMS-218,2016-11-03T14:39:15.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/AmqpSession.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/integration/SessionIntegrationTest.java|,12,13,13
QPIDJMS-34,2015-03-31T14:57:59.000+0000,qpid-jms-client/src/test/java/org/apache/qpid/jms/provider/failover/FailoverSocketLevelAcceptFailures.java|,1,2,25
QPIDJMS-256,2017-02-03T16:37:55.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsLocalTransactionContext.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsMessageConsumer.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsNoTxTransactionContext.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsTransactionContext.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsTransactionSynchronization.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/message/JmsInboundMessageDispatch.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/AmqpConsumer.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/integration/ConsumerIntegrationTest.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/integration/TransactionsIntegrationTest.java|,12,13,14
QPIDJMS-136,2015-10-30T15:50:21.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/AmqpProvider.java|,6,7,7
QPIDJMS-257,2017-01-31T20:36:49.000+0000,qpid-jms-client/src/test/java/org/apache/qpid/jms/integration/ConsumerIntegrationTest.java|,12,13,14
QPIDJMS-412,2018-08-31T17:42:51.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/exceptions/JMSSecuritySaslException.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/AmqpSaslAuthenticator.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/failover/FailoverProvider.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/integration/SaslGssApiIntegrationTest.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/integration/SaslIntegrationTest.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/provider/amqp/AmqpSaslAuthenticatorTest.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/provider/failover/FailoverIntegrationTest.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/test/testpeer/TestAmqpPeer.java|,29,30,30
QPIDJMS-413,2018-09-24T19:50:17.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/message/AmqpReadableBuffer.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/provider/amqp/message/AmqpReadableBufferTest.java|,29,30,30
QPIDJMS-374,2018-04-05T20:29:21.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/AmqpProviderFactory.java|qpid-jms-client/src/main/java/org/apache/qpid/jms/transports/TransportFactory.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/provider/amqp/AmqpProviderFactoryTest.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/transports/netty/NettySslTransportFactoryTest.java|,24,25,25
QPIDJMS-254,2017-01-16T16:14:51.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/transports/TransportSslOptions.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/integration/SslIntegrationTest.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/transports/TransportSslOptionsTest.java|qpid-jms-docs/Configuration.md|,1,13,13
QPIDJMS-376,2018-06-04T11:46:55.000+0000,qpid-jms-client/src/test/java/org/apache/qpid/jms/integration/ConsumerIntegrationTest.java|,24,25,25
QPIDJMS-130,2015-10-15T16:44:35.000+0000,qpid-jms-client/src/test/java/org/apache/qpid/jms/message/JmsMessageTest.java|,6,7,7
QPIDJMS-251,2017-01-13T19:03:32.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/JmsMessageConsumer.java|,12,13,13
QPIDJMS-372,2018-03-27T16:35:17.000+0000,qpid-jms-client/src/main/java/org/apache/qpid/jms/sasl/XOauth2Mechanism.java|qpid-jms-client/src/test/java/org/apache/qpid/jms/sasl/XOauth2MechanismTest.java|,24,25,25
QPIDJMS-66,2015-06-04T09:49:12.000+0000,qpid-jms-docs/Configuration.md|,2,3,3
