Project,Total Releases,Number Without Release Dates,,Percent Without Dates,Names of Releases Without Dates,List of Releases That Follow Missing Date Releases
FLEX,75,17,0.22666666666666666,|Adobe Flex SDK Next|Adobe Flex SDK Previous|Apache Flex Next|Maven-Flex-Plugin 1.0|Apache Falcon 1.0|Apache FlexJS 1.0|Apache FalconJx 1.0|FlexUnit 4.3|Mavenizer 1.0|Apache Flex 4.15.0|BlazeDS 4.8|BlazeDS 4.7.2|Apache Flex 4.17.0|Apache BlazeDS 4.7.4|Apache FlexJS 0.9.0|Apache FalconJX 0.9.0|Install Apache Flex 3.3.2|,|15|15|16|20|22|22|22|30|46|47|48|51|56|57|57|57|59|
SVN,148,47,0.31756756756756754,|M6|M8|M9|M10|M11|M12|Beta|cvs2svn-1.0|1.0-consider|1.1-consider|1.1.x|1.2-consider|1.2.x|1.3-consider|1.3.x|1.4-consider|1.4.x|1.5.x|1.5-consider|1.6-consider|1.6.x|1.7.x|1.7-consider|1.8-consider|1.8.x|1.8.12|1.8.20|1.9-consider|1.9.8|1.9.x|1.10-consider|2.0-consider|unscheduled|blue-sky|all|nonblocking|trunk|---|1.11-consider|1.10.x|1.10.0-rc1|1.10.1|1.11.0|1.11.x|1.12.x|1.12.0|1.10.3|,|4|4|4|4|4|4|4|4|30|33|33|36|37|37|37|38|38|42|42|48|48|62|62|76|76|83|90|90|98|98|98|99|99|99|99|99|99|99|100|100|100|100|100|100|102|102|102|
STR,46,40,0.8695652173913043,|0.5|1.0 Beta 1|1.0 Beta 2|1.0 Beta 3|1.0.0|1.0.1|1.1 Beta 1|1.1 Beta 2|1.1 Beta 3|1.1 RC1|1.1 RC2|1.1.1|1.1.2|1.1 Family|1.2.1|1.2.3|1.2.5|1.2.8|1.2.9|1.2.10|1.2 Family|1.3.0|1.3.1|1.3.2|1.3.3|1.3.4|1.3.5|1.3 Family|1.3.6|1.3.7|1.3.8|1.3.9|1.3.10|1.3.11|1.3.12|1.4.0|Pending Review|1.4.x|Nightly Build|Future|,|1|1|1|1|1|1|2|2|2|2|2|3|3|3|3|4|5|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|
MODPYTHON,9,2,0.2222222222222222,|3.2.x|3.3.x|,|4|4|
COCOON,31,3,0.0967741935483871,|2.0.5-dev (Current CVS)|2.1.13|2.2.1|,|11|28|29|
TAPESTRY,34,8,0.23529411764705882,|5.0|5.1|5.1.0.0|5.0.16|3.0.5|4.1.7|4.2|unspecified|,|1|1|1|14|21|27|27|27|
XERCESJ,26,0,0.0,|,|
FOP,23,16,0.6956521739130435,|0.15|0.16|0.17|0.18|0.19|0.20.1|0.20.2|0.20.3|0.20.4|0.20.5|0.90|0.91|0.92|0.93|0.94|trunk|,|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|5|
PLUTO,34,13,0.38235294117647056,|unspecified|1.0.1-rc1|1.0.1-rc2|1.0.1-rc3|1.0.1-rc4|1.0.1|1.2.0|1.1-286-COMPATIBILITY|2.0-refactoring|2.0.4|1.1.8|2.1.0|3.0.2|,|1|1|1|1|1|1|9|9|10|20|20|20|22|
