Bug ID,Version Name,Days From Version to FV,LOC touched from Version to FV,(i -FV)/(OV-FV),SZZ0,SZZ25,SZZ50,SZZ75,SZZ100,SZZB,Actual
WICKET-4574,1.4.6,853,38,30.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4574,1.4.5,894,38,31.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4574,1.4.4,903,38,32.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4574,1.4.3,953,38,33.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-4574,1.4.2,974,38,34.0,No,No,No,No,No,No,No
WICKET-4574,1.4.1,1017,38,35.0,No,No,No,No,No,No,No
WICKET-4574,1.4.0,1047,38,36.0,No,No,No,No,No,No,No
WICKET-4574,1.4-RC7,1053,38,37.0,No,No,No,No,No,No,No
WICKET-4574,1.4-RC6,1064,38,38.0,No,No,No,No,No,No,No
WICKET-4574,1.4-RC5,1086,38,39.0,No,No,No,No,No,No,No
WICKET-4574,1.4-RC4,1113,38,40.0,No,No,No,No,No,No,No
WICKET-4574,1.3.6,1121,38,41.0,No,No,No,No,No,No,No
WICKET-4574,1.4-RC2,1207,38,42.0,No,No,No,No,No,No,No
WICKET-4574,1.4-RC1,1292,38,43.0,No,No,No,No,No,No,No
WICKET-4574,1.3.5,1318,38,44.0,No,No,No,No,No,No,No
WICKET-4574,1.4-M3,1414,38,45.0,No,No,No,No,No,No,No
WICKET-4574,1.3.4,1432,38,46.0,No,No,No,No,No,No,No
WICKET-4574,1.4-M2,1456,38,47.0,No,No,No,No,No,No,No
WICKET-4574,1.4-M1,1487,38,48.0,No,No,No,No,No,No,No
WICKET-4574,1.3.3,1513,38,49.0,No,No,No,No,No,No,No
WICKET-4574,1.2.7,1527,38,50.0,No,No,No,No,No,No,No
WICKET-4574,1.3.2,1537,38,51.0,No,No,No,No,No,No,No
WICKET-4574,1.3.1,1574,38,52.0,No,No,No,No,No,No,No
WICKET-4574,1.3.0-final,1608,38,53.0,No,No,No,No,No,No,No
WICKET-4574,1.3.0-rc2,1628,38,54.0,No,No,No,No,No,No,No
WICKET-4574,1.3.0-rc1,1660,38,55.0,No,No,No,No,No,No,No
WICKET-4574,1.3.0-beta4,1692,38,56.0,No,No,No,No,No,No,No
WICKET-4574,1.3.0-beta3,1735,38,57.0,No,No,No,No,No,No,No
WICKET-4574,1.3.0-beta2,1799,38,58.0,No,No,No,No,No,No,No
WICKET-4574,1.3.0-beta1,1853,38,59.0,No,No,No,No,No,No,No
WICKET-4574,1.2.6,1863,38,60.0,No,No,No,No,No,No,No
WICKET-4574,1.2.5,1935,38,61.0,No,No,No,No,No,No,No
WICKET-4574,1.2.4,1982,38,62.0,No,No,No,No,No,No,No
WICKET-4574,1.2.3,2036,38,63.0,No,No,No,No,No,No,No
WICKET-4574,1.2.2,2101,38,64.0,No,No,No,No,No,No,No
WICKET-3244,1.4.15,0,0,0.0,No,No,No,No,No,No,No
WICKET-3244,1.4.14,14,35,1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-3244,1.5-M3,37,35,2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-3244,1.4.13,39,35,3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
WICKET-3244,1.5-M2.1,90,74,4.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.4.11,98,78,5.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.5-M1,126,165,6.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.4.10,127,165,7.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.4.9,203,165,8.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.4.8,231,165,9.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.4.7,283,169,10.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.4.6,319,185,11.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.4.5,360,187,12.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.4.4,369,236,13.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.4.3,419,244,14.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.4.2,440,244,15.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.4.1,483,283,16.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.4.0,513,369,17.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.4-RC7,519,369,18.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.4-RC6,530,369,19.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.4-RC5,552,369,20.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.4-RC4,579,369,21.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.3.6,587,369,22.0,Yes,Yes,Yes,Yes,Yes,Yes,No
WICKET-3244,1.4-RC2,673,522,23.0,Yes,Yes,Yes,Yes,Yes,Yes,No
