Bug ID,Version Index,Version Name,Days from Version to Ticket Creation,LOC touched from Version to Ticket Creation,Bugginess
DIRSTUDIO-94,1,0.6.0,79,0,No
DIRSTUDIO-94,2,0.7.0,27,0,Yes
DIRSTUDIO-96,1,0.6.0,86,0,No
DIRSTUDIO-96,2,0.7.0,34,0,No
DIRSTUDIO-96,3,0.8.0,6,0,Yes
DIRSTUDIO-921,1,0.6.0,2303,884,No
DIRSTUDIO-921,2,0.7.0,2251,884,No
DIRSTUDIO-921,3,0.8.0,2223,884,No
DIRSTUDIO-921,4,0.8.1,2142,884,No
DIRSTUDIO-921,5,1.0.0,2100,884,No
DIRSTUDIO-921,6,1.0.1,2086,884,No
DIRSTUDIO-921,7,1.1.0,1884,884,No
DIRSTUDIO-921,8,1.2.0,1775,884,No
DIRSTUDIO-921,9,1.3.0,1653,884,No
DIRSTUDIO-921,10,1.4.0,1516,884,No
DIRSTUDIO-921,11,1.5.0,1306,884,No
DIRSTUDIO-921,12,1.5.1,1280,884,No
DIRSTUDIO-921,13,1.5.2,1268,884,No
DIRSTUDIO-921,14,1.5.3,1155,884,No
DIRSTUDIO-921,15,2.0.0-M1 (2.0.0.v20120111),503,171,No
DIRSTUDIO-921,16,2.0.0-M2 (2.0.0.v20120127),483,171,No
DIRSTUDIO-921,17,2.0.0-M3 (2.0.0.v20120224),461,171,No
DIRSTUDIO-921,18,2.0.0-M4 (2.0.0.v20130125),125,0,No
DIRSTUDIO-921,19,2.0.0-M5 (2.0.0.v20130131),112,0,No
DIRSTUDIO-921,20,2.0.0-M6 (2.0.0.v20130308),82,0,No
DIRSTUDIO-921,21,2.0.0-M7 (2.0.0.v20130517),7,0,Yes
DIRSTUDIO-808,1,0.6.0,1900,1842,No
DIRSTUDIO-808,2,0.7.0,1848,1842,No
DIRSTUDIO-808,3,0.8.0,1820,1842,No
DIRSTUDIO-808,4,0.8.1,1739,1842,No
DIRSTUDIO-808,5,1.0.0,1697,1842,No
DIRSTUDIO-808,6,1.0.1,1683,1842,No
DIRSTUDIO-808,7,1.1.0,1481,1842,No
DIRSTUDIO-808,8,1.2.0,1372,1842,No
DIRSTUDIO-808,9,1.3.0,1250,1842,No
DIRSTUDIO-808,10,1.4.0,1113,1842,No
DIRSTUDIO-808,11,1.5.0,903,1842,No
DIRSTUDIO-808,12,1.5.1,877,1842,No
DIRSTUDIO-808,13,1.5.2,865,1842,No
DIRSTUDIO-808,14,1.5.3,752,1842,No
DIRSTUDIO-808,15,2.0.0-M1 (2.0.0.v20120111),100,86,No
DIRSTUDIO-808,16,2.0.0-M2 (2.0.0.v20120127),80,84,No
DIRSTUDIO-808,17,2.0.0-M3 (2.0.0.v20120224),58,16,Yes
DIRSTUDIO-802,1,0.6.0,1878,0,No
DIRSTUDIO-802,2,0.7.0,1826,0,No
DIRSTUDIO-802,3,0.8.0,1798,0,No
DIRSTUDIO-802,4,0.8.1,1717,0,No
DIRSTUDIO-802,5,1.0.0,1675,0,No
DIRSTUDIO-802,6,1.0.1,1661,0,No
DIRSTUDIO-802,7,1.1.0,1459,0,No
DIRSTUDIO-802,8,1.2.0,1350,0,No
DIRSTUDIO-802,9,1.3.0,1228,0,No
DIRSTUDIO-802,10,1.4.0,1091,0,No
