Bug ID,Version Index,Version Name,Days from Version to Ticket Creation,LOC touched from Version to Ticket Creation,Bugginess
QPIDJMS-221,3,0.3.0,516,1430,No
QPIDJMS-221,4,0.4.0,450,1392,No
QPIDJMS-221,5,0.5.0,438,1105,No
QPIDJMS-221,6,0.6.0,396,412,No
QPIDJMS-221,7,0.7.0,326,349,No
QPIDJMS-221,8,0.8.0,266,349,No
QPIDJMS-221,9,0.9.0,214,324,No
QPIDJMS-221,10,0.10.0,134,247,No
QPIDJMS-221,11,0.11.0,64,245,No
QPIDJMS-221,12,0.11.1,39,190,Yes
QPIDJMS-342,1,0.1.0,943,78,No
QPIDJMS-342,2,0.2.0,885,78,No
QPIDJMS-342,3,0.3.0,856,78,No
QPIDJMS-342,4,0.4.0,790,78,No
QPIDJMS-342,5,0.5.0,778,78,No
QPIDJMS-342,6,0.6.0,736,78,No
QPIDJMS-342,7,0.7.0,666,78,No
QPIDJMS-342,8,0.8.0,606,78,No
QPIDJMS-342,9,0.9.0,554,78,No
QPIDJMS-342,10,0.10.0,474,78,No
QPIDJMS-342,11,0.11.0,404,78,No
QPIDJMS-342,12,0.11.1,379,78,No
QPIDJMS-342,13,0.20.0,271,78,No
QPIDJMS-342,14,0.21.0,217,78,No
QPIDJMS-342,15,0.22.0,180,78,No
QPIDJMS-342,16,0.23.0,155,78,No
QPIDJMS-342,17,0.24.0,70,78,No
QPIDJMS-342,18,0.25.0,26,78,No
QPIDJMS-342,19,0.26.0,11,78,Yes
QPIDJMS-189,1,0.1.0,466,151,No
QPIDJMS-189,2,0.2.0,408,151,No
QPIDJMS-189,3,0.3.0,379,145,No
QPIDJMS-189,4,0.4.0,313,145,No
QPIDJMS-189,5,0.5.0,301,145,No
QPIDJMS-189,6,0.6.0,259,98,No
QPIDJMS-189,7,0.7.0,189,98,No
QPIDJMS-189,8,0.8.0,129,94,No
QPIDJMS-189,9,0.9.0,77,0,Yes
QPIDJMS-222,1,0.1.0,608,1690,No
QPIDJMS-222,2,0.2.0,550,1690,No
QPIDJMS-222,3,0.3.0,521,1679,No
QPIDJMS-222,4,0.4.0,455,1679,No
QPIDJMS-222,5,0.5.0,443,1679,No
QPIDJMS-222,6,0.6.0,401,1565,No
QPIDJMS-222,7,0.7.0,331,1565,No
QPIDJMS-222,8,0.8.0,271,1561,No
QPIDJMS-222,9,0.9.0,219,1439,No
QPIDJMS-222,10,0.10.0,139,1435,No
QPIDJMS-222,11,0.11.0,69,1211,No
QPIDJMS-222,12,0.11.1,44,1168,Yes
QPIDJMS-182,1,0.1.0,433,162,No
QPIDJMS-182,2,0.2.0,375,42,No
QPIDJMS-182,3,0.3.0,346,22,No
QPIDJMS-182,4,0.4.0,280,22,No
QPIDJMS-182,5,0.5.0,268,22,No
QPIDJMS-182,6,0.6.0,226,22,No
QPIDJMS-182,7,0.7.0,156,22,No
QPIDJMS-182,8,0.8.0,96,22,No
QPIDJMS-182,9,0.9.0,44,12,Yes
QPIDJMS-184,1,0.1.0,453,2473,No
QPIDJMS-184,2,0.2.0,395,2473,No
QPIDJMS-184,3,0.3.0,366,2473,No
QPIDJMS-184,4,0.4.0,300,2473,No
QPIDJMS-184,5,0.5.0,288,2473,No
QPIDJMS-184,6,0.6.0,246,13,No
QPIDJMS-184,7,0.7.0,176,13,No
QPIDJMS-184,8,0.8.0,116,13,No
QPIDJMS-184,9,0.9.0,64,9,Yes
QPIDJMS-33,1,0.1.0,7,0,Yes
QPIDJMS-39,1,0.1.0,24,8,Yes
QPIDJMS-218,1,0.1.0,595,2407,No
QPIDJMS-218,2,0.2.0,537,2354,No
QPIDJMS-218,3,0.3.0,508,2310,No
QPIDJMS-218,4,0.4.0,442,2102,No
QPIDJMS-218,5,0.5.0,430,1969,No
